op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,519.067,842.524,0.016,8.000,53.094,12.035,7.965,90.000
enc-1st-layernorm,68.963,122.178,8.000,16.000,0.000,8.031,11.969,72.000
enc-attention-qkv,983.614,244.677,12.000,32.000,3.000,24.000,24.000,76.000
enc-attention-score,254.512,552.356,24.000,144.000,0.000,128.000,128.000,276.000
enc-attention-softmax,290.740,373.733,144.000,144.000,0.000,128.000,0.000,384.000
enc-attention-dropout,462.174,410.420,144.000,144.000,0.000,192.000,0.000,512.000
enc-attention-context,346.118,473.207,144.000,16.000,0.000,4.000,0.000,148.000
enc-attention-dense,430.405,106.770,16.000,20.002,1.000,8.000,0.000,36.000
enc-post-attention-dropout,95.773,97.525,20.002,12.000,0.000,12.000,8.000,72.000
enc-2nd-layernorm,70.524,113.499,12.000,20.000,0.000,8.031,11.969,72.000
enc-MLP-GEMM-1,210.613,556.034,20.000,28.004,4.000,16.000,0.000,68.000
enc-MLP-gelu,55.993,123.709,28.004,28.000,0.000,16.000,0.000,128.000
enc-MLP-GEMM-2,532.275,201.684,28.000,20.002,4.000,8.000,0.000,52.000
enc-post-MLP-dropout,95.832,87.625,20.002,12.000,0.000,12.000,8.000,72.000
final-layernorm,103.164,577.480,12.000,12.000,0.000,16.031,3.969,36.000
gpt-post-process,7369.882,4427.832,12.000,4.000,49.094,392.801,199.199,0.000
