op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,463.426,584.459,0.031,16.000,54.000,24.070,39.930,150.000
enc-1st-layernorm,54.365,110.477,16.000,32.000,0.000,16.062,0.000,128.000
enc-attention-qkv,191.921,441.712,32.000,40.000,3.000,24.000,32.000,76.000
enc-attention-score,153.339,190.115,40.000,280.000,0.000,256.000,256.000,552.000
enc-attention-softmax,174.767,282.657,280.000,280.000,0.000,256.000,0.000,768.000
enc-attention-dropout,293.779,191.873,280.000,280.000,0.000,384.000,0.000,1024.000
enc-attention-context,123.495,201.857,280.000,24.000,0.000,8.000,12.000,272.000
enc-attention-dense,388.253,109.571,24.000,32.002,1.000,16.000,0.000,48.000
enc-post-attention-dropout,105.053,86.802,32.002,16.000,0.000,24.000,28.000,128.000
enc-2nd-layernorm,52.643,111.878,16.000,32.000,0.000,16.062,0.000,128.000
enc-MLP-GEMM-1,107.795,396.091,32.000,48.004,4.000,32.000,0.000,112.000
enc-MLP-gelu,45.866,109.792,48.004,48.000,0.000,32.000,0.000,256.000
enc-MLP-GEMM-2,395.828,114.042,48.000,32.002,4.000,16.000,0.000,80.000
enc-post-MLP-dropout,105.238,82.356,32.002,16.000,0.000,24.000,28.000,128.000
final-layernorm,78.720,360.876,16.000,16.000,0.000,32.062,0.000,64.000
gpt-post-process,3736.645,2177.709,16.000,0.000,50.000,800.102,399.898,0.000
