op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,1303.077,1565.504,0.062,80.000,166.562,120.141,239.859,654.000
enc-1st-layernorm,97.907,261.521,80.000,160.000,0.000,80.125,0.000,640.000
enc-attention-qkv,2111.179,530.380,100.000,320.000,9.375,240.000,240.000,720.000
enc-attention-score,197.470,381.017,200.000,672.000,0.000,512.000,512.000,1084.000
enc-attention-softmax,338.793,553.465,672.000,672.000,0.000,512.000,0.000,1536.000
enc-attention-dropout,576.568,377.941,672.000,672.000,0.000,768.000,0.000,2048.000
enc-attention-context,206.983,362.098,672.000,160.000,0.000,20.000,20.000,572.000
enc-attention-dense,621.545,96.983,160.000,220.005,3.125,80.000,0.000,240.000
enc-post-attention-dropout,278.068,117.910,220.005,140.000,0.000,120.000,80.000,454.000
enc-2nd-layernorm,98.497,261.843,140.000,220.000,0.000,80.125,0.000,640.000
enc-MLP-GEMM-1,326.097,902.218,220.000,220.005,12.500,80.000,0.000,320.000
enc-MLP-gelu,83.649,133.699,220.005,220.000,0.000,80.000,0.000,454.000
enc-MLP-GEMM-2,853.157,271.255,220.000,220.005,12.500,80.000,0.000,320.000
enc-post-MLP-dropout,278.556,117.588,220.005,140.000,0.000,120.000,80.000,454.000
final-layernorm,208.908,327.289,140.000,140.000,0.000,160.125,0.000,320.000
gpt-post-process,10576.773,6802.255,140.000,60.000,156.562,2004.203,1001.797,0.000
