op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,2041.137,2748.734,0.062,224.000,728.000,336.000,672.000,1642.000
enc-1st-layernorm,273.490,796.109,224.000,448.000,0.000,224.125,0.000,1792.000
enc-attention-qkv,9933.019,8928.454,448.000,896.000,294.000,672.000,672.000,2240.000
enc-attention-score,1397.127,2656.084,896.000,4032.000,0.000,3584.000,3584.000,7840.000
enc-attention-softmax,2297.372,3833.359,4032.000,4032.000,0.000,3584.000,0.000,10752.000
enc-attention-dropout,4040.366,2618.396,4032.000,4032.000,0.000,5376.000,0.000,14336.000
enc-attention-context,1566.923,2467.471,4032.000,448.000,0.000,224.000,224.000,4256.000
enc-attention-dense,2995.723,2656.877,448.000,448.014,98.000,224.000,0.000,896.000
enc-post-attention-dropout,771.546,313.538,448.014,224.000,0.000,336.000,224.000,1030.000
enc-2nd-layernorm,279.236,800.902,224.000,448.000,0.000,224.125,0.000,1792.000
enc-MLP-GEMM-1,11667.991,10129.672,448.000,1120.055,392.000,896.000,0.000,2912.000
enc-MLP-gelu,1083.052,1216.143,1120.055,1120.000,0.000,896.000,0.000,3808.000
enc-MLP-GEMM-2,11824.936,9757.257,1120.000,448.014,392.000,224.000,0.000,1344.000
enc-post-MLP-dropout,856.149,315.022,448.014,224.000,0.000,336.000,224.000,1030.000
final-layernorm,588.197,609.887,224.000,224.000,0.000,448.125,0.000,896.000
gpt-post-process,25685.424,19329.357,224.000,0.000,700.000,3200.203,1599.797,0.000
