op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,683.498,1030.219,0.031,40.000,166.562,60.070,119.930,406.000
enc-1st-layernorm,54.109,142.723,40.000,80.000,0.000,40.062,0.000,320.000
enc-attention-qkv,1132.923,269.580,50.000,160.000,9.375,120.000,120.000,360.000
enc-attention-score,100.875,197.464,100.000,336.000,0.000,256.000,256.000,542.000
enc-attention-softmax,173.795,283.062,336.000,336.000,0.000,256.000,0.000,768.000
enc-attention-dropout,292.951,191.438,336.000,336.000,0.000,384.000,0.000,1024.000
enc-attention-context,108.033,189.716,336.000,80.000,0.000,10.000,10.000,286.000
enc-attention-dense,417.763,96.172,80.000,110.005,3.125,40.000,0.000,120.000
enc-post-attention-dropout,146.550,67.616,110.005,70.000,0.000,60.000,40.000,294.000
enc-2nd-layernorm,54.026,142.020,70.000,110.000,0.000,40.062,0.000,320.000
enc-MLP-GEMM-1,165.170,491.750,110.000,110.005,12.500,40.000,0.000,160.000
enc-MLP-gelu,43.255,91.910,110.005,110.000,0.000,40.000,0.000,294.000
enc-MLP-GEMM-2,491.995,138.533,110.000,110.005,12.500,40.000,0.000,160.000
enc-post-MLP-dropout,145.990,68.212,110.005,70.000,0.000,60.000,40.000,294.000
final-layernorm,112.116,323.004,70.000,70.000,0.000,80.062,0.000,160.000
gpt-post-process,5557.615,3793.448,70.000,30.000,156.562,1002.102,501.898,0.000
