op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,418.836,414.246,0.008,4.000,54.000,6.018,13.982,70.000
enc-1st-layernorm,52.005,106.615,4.000,8.000,0.000,4.016,0.000,20.000
enc-attention-qkv,490.850,153.464,6.000,16.000,3.000,12.000,0.000,40.000
enc-attention-score,90.462,165.224,12.000,72.000,0.000,64.000,64.000,128.000
enc-attention-softmax,83.762,84.507,72.000,72.000,0.000,64.000,0.000,192.000
enc-attention-dropout,78.845,59.468,72.000,72.000,0.000,96.000,0.000,256.000
enc-attention-context,97.001,178.784,72.000,8.000,0.000,2.000,0.000,64.000
enc-attention-dense,263.995,109.076,8.000,10.002,1.000,4.000,0.000,0.000
enc-post-attention-dropout,109.357,81.384,10.002,6.000,0.000,6.000,0.000,36.000
enc-2nd-layernorm,56.988,129.867,6.000,10.000,0.000,4.016,0.000,20.000
enc-MLP-GEMM-1,96.637,273.693,10.000,14.004,4.000,8.000,0.000,36.000
enc-MLP-gelu,49.818,112.927,14.004,14.000,0.000,8.000,0.000,68.000
enc-MLP-GEMM-2,265.509,106.227,14.000,10.002,4.000,4.000,0.000,20.000
enc-post-MLP-dropout,107.163,81.879,10.002,6.000,0.000,6.000,0.000,36.000
final-layernorm,61.893,242.561,6.000,6.000,0.000,4.016,0.000,20.000
gpt-post-process,1216.298,792.354,6.000,2.000,50.000,200.025,99.975,0.000
