op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,527.799,1714.838,0.016,56.000,728.000,84.000,168.000,1004.000
enc-1st-layernorm,80.973,231.594,56.000,112.000,0.000,56.031,0.000,448.000
enc-attention-qkv,2514.410,2252.358,112.000,224.000,294.000,168.000,200.000,560.000
enc-attention-score,361.979,686.753,224.000,1008.000,0.000,896.000,896.000,1960.000
enc-attention-softmax,586.331,961.649,1008.000,1008.000,0.000,896.000,0.000,2688.000
enc-attention-dropout,1001.191,658.053,1008.000,1008.000,0.000,1344.000,0.000,3584.000
enc-attention-context,386.566,633.037,1008.000,112.000,0.000,56.000,56.000,1064.000
enc-attention-dense,650.984,716.174,112.000,112.014,98.000,56.000,0.000,224.000
enc-post-attention-dropout,233.305,91.696,112.014,56.000,0.000,84.000,56.000,358.000
enc-2nd-layernorm,89.014,238.872,56.000,112.000,0.000,56.031,0.000,448.000
enc-MLP-GEMM-1,2926.147,2572.793,112.000,280.055,392.000,224.000,0.000,728.000
enc-MLP-gelu,229.883,319.970,280.055,280.000,0.000,224.000,0.000,1036.000
enc-MLP-GEMM-2,2890.933,2494.335,280.000,112.014,392.000,56.000,0.000,392.000
enc-post-MLP-dropout,213.379,86.021,112.014,56.000,0.000,84.000,56.000,358.000
final-layernorm,192.422,342.274,56.000,56.000,0.000,112.031,0.000,224.000
gpt-post-process,6697.124,4821.026,56.000,0.000,700.000,800.051,399.949,0.000
