op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,1781.815,1797.366,0.031,112.000,203.000,168.070,335.930,872.000
enc-1st-layernorm,152.332,417.060,112.000,224.000,0.000,112.062,0.000,896.000
enc-attention-qkv,1079.673,1975.423,224.000,196.000,73.500,84.000,56.000,364.000
enc-attention-score,218.523,356.406,196.000,588.000,0.000,448.000,448.000,980.000
enc-attention-softmax,298.256,486.088,588.000,588.000,0.000,448.000,0.000,1344.000
enc-attention-dropout,505.668,331.229,588.000,588.000,0.000,672.000,0.000,1792.000
enc-attention-context,200.176,326.550,588.000,140.000,0.000,28.000,28.000,532.000
enc-attention-dense,983.053,274.444,140.000,224.014,24.500,112.000,0.000,364.000
enc-post-attention-dropout,382.692,161.266,224.014,112.000,0.000,168.000,112.000,582.000
enc-2nd-layernorm,138.229,418.496,112.000,224.000,0.000,112.062,0.000,896.000
enc-MLP-GEMM-1,1316.810,2054.948,224.000,224.014,98.000,112.000,0.000,448.000
enc-MLP-gelu,114.751,175.375,224.014,224.000,0.000,112.000,0.000,582.000
enc-MLP-GEMM-2,2093.720,1226.836,224.000,224.014,98.000,112.000,0.000,448.000
enc-post-MLP-dropout,403.726,161.481,224.014,112.000,0.000,168.000,112.000,582.000
final-layernorm,318.056,353.491,112.000,112.000,0.000,224.062,0.000,448.000
gpt-post-process,3679.055,3258.628,112.000,0.000,175.000,400.102,199.898,0.000
