op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,446.057,804.949,0.008,28.000,203.000,42.018,83.982,288.000
enc-1st-layernorm,53.155,126.141,28.000,56.000,0.000,28.016,0.000,224.000
enc-attention-qkv,284.606,580.233,56.000,49.000,73.500,21.000,11.000,70.000
enc-attention-score,94.217,158.709,49.000,147.000,0.000,112.000,112.000,224.000
enc-attention-softmax,998.789,1245.105,147.000,147.000,0.000,336.000,224.000,784.000
enc-attention-dropout,132.257,86.635,147.000,147.000,0.000,168.000,0.000,448.000
enc-attention-context,106.019,137.484,147.000,35.000,0.000,7.000,0.000,112.000
enc-attention-dense,354.284,107.509,35.000,56.014,24.500,28.000,0.000,28.000
enc-post-attention-dropout,105.178,77.236,56.014,28.000,0.000,42.000,14.000,224.000
enc-2nd-layernorm,54.604,126.636,28.000,56.000,0.000,28.016,0.000,224.000
enc-MLP-GEMM-1,325.924,626.892,56.000,56.014,98.000,28.000,0.000,112.000
enc-MLP-gelu,46.915,104.988,56.014,56.000,0.000,28.000,0.000,224.000
enc-MLP-GEMM-2,575.513,303.388,56.000,56.014,98.000,28.000,0.000,112.000
enc-post-MLP-dropout,110.406,74.250,56.014,28.000,0.000,42.000,14.000,224.000
final-layernorm,56.565,235.301,28.000,28.000,0.000,28.016,0.000,112.000
gpt-post-process,1147.276,1032.466,28.000,0.000,175.000,100.025,49.975,0.000
