op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,889.969,1262.009,0.031,40.000,323.125,60.070,119.930,562.000
enc-1st-layernorm,54.580,143.445,40.000,80.000,0.000,40.062,0.000,320.000
enc-attention-qkv,1852.268,366.807,60.000,160.000,18.750,120.000,120.000,380.000
enc-attention-score,197.703,381.905,120.000,592.000,0.000,512.000,512.000,1084.000
enc-attention-softmax,339.741,557.065,592.000,592.000,0.000,512.000,0.000,1536.000
enc-attention-dropout,576.860,378.311,592.000,592.000,0.000,768.000,0.000,2048.000
enc-attention-context,206.321,361.449,592.000,80.000,0.000,20.000,20.000,572.000
enc-attention-dense,619.006,104.320,80.000,100.005,6.250,40.000,0.000,140.000
enc-post-attention-dropout,147.599,75.614,100.005,60.000,0.000,60.000,40.000,294.000
enc-2nd-layernorm,54.520,142.527,60.000,100.000,0.000,40.062,0.000,320.000
enc-MLP-GEMM-1,328.767,864.613,100.000,140.010,25.000,80.000,0.000,280.000
enc-MLP-gelu,89.741,139.940,140.010,140.000,0.000,80.000,0.000,454.000
enc-MLP-GEMM-2,857.514,272.417,140.000,100.005,25.000,40.000,0.000,200.000
enc-post-MLP-dropout,148.207,75.078,100.005,60.000,0.000,60.000,40.000,294.000
final-layernorm,113.910,340.629,60.000,60.000,0.000,80.062,0.000,160.000
gpt-post-process,10468.090,6756.169,60.000,20.000,313.125,2004.102,1001.898,0.000
