op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,2358.264,2043.360,0.031,112.000,378.000,168.070,335.930,1046.000
enc-1st-layernorm,146.693,418.711,112.000,224.000,0.000,112.062,0.000,896.000
enc-attention-qkv,6033.289,2169.102,168.000,448.000,147.000,336.000,336.000,952.000
enc-attention-score,329.530,685.424,336.000,1120.000,0.000,896.000,896.000,1960.000
enc-attention-softmax,587.094,966.144,1120.000,1120.000,0.000,896.000,0.000,2688.000
enc-attention-dropout,1005.578,657.839,1120.000,1120.000,0.000,1344.000,0.000,3584.000
enc-attention-context,386.822,635.231,1120.000,224.000,0.000,56.000,56.000,1064.000
enc-attention-dense,1843.256,514.531,224.000,280.014,49.000,112.000,0.000,392.000
enc-post-attention-dropout,395.721,161.773,280.014,168.000,0.000,168.000,112.000,582.000
enc-2nd-layernorm,149.542,421.172,168.000,280.000,0.000,112.062,0.000,896.000
enc-MLP-GEMM-1,2915.967,3591.025,280.000,392.027,196.000,224.000,0.000,784.000
enc-MLP-gelu,222.093,337.636,392.027,392.000,0.000,224.000,0.000,1030.000
enc-MLP-GEMM-2,4114.872,2292.043,392.000,280.014,196.000,112.000,0.000,560.000
enc-post-MLP-dropout,402.725,161.535,280.014,168.000,0.000,168.000,112.000,582.000
final-layernorm,322.998,331.891,168.000,168.000,0.000,224.062,0.000,448.000
gpt-post-process,6732.696,5978.954,168.000,56.000,350.000,800.102,399.898,0.000
