op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,416.756,854.999,0.008,10.000,323.125,15.018,24.982,354.000
enc-1st-layernorm,53.829,101.149,10.000,20.000,0.000,10.016,0.000,80.000
enc-attention-qkv,633.657,149.590,15.000,40.000,18.750,30.000,0.000,0.000
enc-attention-score,92.953,152.224,30.000,148.000,0.000,128.000,128.000,276.000
enc-attention-softmax,92.375,145.024,148.000,148.000,0.000,128.000,0.000,384.000
enc-attention-dropout,150.013,98.503,148.000,148.000,0.000,192.000,0.000,512.000
enc-attention-context,107.288,153.726,148.000,20.000,0.000,5.000,0.000,138.000
enc-attention-dense,307.244,101.173,20.000,25.005,6.250,10.000,0.000,0.000
enc-post-attention-dropout,103.974,74.941,25.005,15.000,0.000,15.000,15.000,80.000
enc-2nd-layernorm,55.981,114.769,15.000,25.000,0.000,10.016,0.000,80.000
enc-MLP-GEMM-1,101.483,323.820,25.000,35.010,25.000,20.000,0.000,0.000
enc-MLP-gelu,47.970,103.676,35.010,35.000,0.000,20.000,0.000,160.000
enc-MLP-GEMM-2,314.677,102.490,35.000,25.005,25.000,10.000,0.000,0.000
enc-post-MLP-dropout,101.131,75.525,25.005,15.000,0.000,15.000,15.000,80.000
final-layernorm,57.554,225.025,15.000,15.000,0.000,10.016,0.000,40.000
gpt-post-process,2920.675,1897.174,15.000,5.000,313.125,502.025,251.975,0.000
