op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,406.718,415.546,0.016,8.000,29.000,12.035,27.965,66.000
enc-1st-layernorm,49.669,104.851,8.000,16.000,0.000,8.031,0.000,72.000
enc-attention-qkv,446.725,146.753,10.000,32.000,1.500,24.000,24.000,76.000
enc-attention-score,86.087,153.428,20.000,80.000,0.000,64.000,64.000,128.000
enc-attention-softmax,80.234,82.916,80.000,80.000,0.000,64.000,0.000,192.000
enc-attention-dropout,78.225,53.805,80.000,80.000,0.000,96.000,0.000,256.000
enc-attention-context,98.801,129.908,80.000,16.000,0.000,2.000,0.000,64.000
enc-attention-dense,249.809,104.368,16.000,22.002,0.500,8.000,0.000,16.000
enc-post-attention-dropout,93.758,75.835,22.002,14.000,0.000,12.000,8.000,68.000
enc-2nd-layernorm,47.022,106.066,14.000,22.000,0.000,8.031,0.000,72.000
enc-MLP-GEMM-1,97.674,278.383,22.000,22.002,2.000,8.000,12.000,36.000
enc-MLP-gelu,42.272,107.622,22.002,22.000,0.000,8.000,0.000,68.000
enc-MLP-GEMM-2,264.823,105.435,22.000,22.002,2.000,8.000,12.000,36.000
enc-post-MLP-dropout,97.710,77.015,22.002,14.000,0.000,12.000,8.000,68.000
final-layernorm,74.625,342.268,14.000,14.000,0.000,16.031,3.969,36.000
gpt-post-process,1192.129,757.676,14.000,6.000,25.000,200.051,99.949,0.000
