op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,683.498,1030.219,0.031,40.000,166.562,60.070,119.930,406.000
enc-1st-layernorm,54.109,142.723,40.000,80.000,0.000,40.062,0.000,320.000
enc-attention-qkv,167.692,572.932,80.000,70.000,9.375,30.000,2.000,130.000
enc-attention-score,100.875,197.464,70.000,306.000,0.000,256.000,256.000,542.000
enc-attention-softmax,173.795,283.062,306.000,306.000,0.000,256.000,0.000,768.000
enc-attention-dropout,292.951,191.438,306.000,306.000,0.000,384.000,0.000,1024.000
enc-attention-context,108.033,189.716,306.000,50.000,0.000,10.000,10.000,286.000
enc-attention-dense,479.960,91.332,50.000,80.005,3.125,40.000,0.000,130.000
enc-post-attention-dropout,146.550,67.616,80.005,40.000,0.000,60.000,40.000,294.000
enc-2nd-layernorm,54.026,142.020,40.000,80.000,0.000,40.062,0.000,320.000
enc-MLP-GEMM-1,161.797,541.568,80.000,80.005,12.500,40.000,0.000,160.000
enc-MLP-gelu,43.255,91.910,80.005,80.000,0.000,40.000,0.000,294.000
enc-MLP-GEMM-2,510.776,137.693,80.000,80.005,12.500,40.000,0.000,160.000
enc-post-MLP-dropout,145.990,68.212,80.005,40.000,0.000,60.000,40.000,294.000
final-layernorm,112.116,323.004,40.000,40.000,0.000,80.062,0.000,160.000
gpt-post-process,5557.615,3793.448,40.000,0.000,156.562,1002.102,501.898,0.000
