op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,1717.639,1799.154,0.062,80.000,323.125,120.141,239.859,810.000
enc-1st-layernorm,97.793,262.648,80.000,160.000,0.000,80.125,0.000,640.000
enc-attention-qkv,3518.522,721.854,120.000,320.000,18.750,240.000,240.000,760.000
enc-attention-score,378.722,726.545,240.000,1184.000,0.000,1024.000,1024.000,2168.000
enc-attention-softmax,665.158,1095.229,1184.000,1184.000,0.000,1024.000,0.000,3072.000
enc-attention-dropout,1150.721,751.585,1184.000,1184.000,0.000,1536.000,0.000,4096.000
enc-attention-context,394.338,707.841,1184.000,160.000,0.000,40.000,40.000,1144.000
enc-attention-dense,1097.304,138.658,160.000,200.005,6.250,80.000,0.000,280.000
enc-post-attention-dropout,278.604,118.148,200.005,120.000,0.000,120.000,80.000,454.000
enc-2nd-layernorm,98.521,264.066,120.000,200.000,0.000,80.125,0.000,640.000
enc-MLP-GEMM-1,660.378,1644.880,200.000,280.010,25.000,160.000,0.000,560.000
enc-MLP-gelu,160.730,239.092,280.010,280.000,0.000,160.000,0.000,774.000
enc-MLP-GEMM-2,1544.088,535.077,280.000,200.005,25.000,80.000,0.000,400.000
enc-post-MLP-dropout,283.110,118.291,200.005,120.000,0.000,120.000,80.000,454.000
final-layernorm,212.938,342.005,120.000,120.000,0.000,160.125,0.000,320.000
gpt-post-process,20528.573,13106.102,120.000,40.000,313.125,4008.203,2003.797,0.000
