op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,3478.134,2824.521,0.062,224.000,203.000,336.141,671.859,1292.000
enc-1st-layernorm,260.252,795.645,224.000,448.000,0.000,224.125,0.000,1792.000
enc-attention-qkv,6960.142,2707.541,280.000,896.000,73.500,672.000,672.000,2016.000
enc-attention-score,390.053,686.121,560.000,1344.000,0.000,896.000,896.000,1960.000
enc-attention-softmax,584.316,959.229,1344.000,1344.000,0.000,896.000,0.000,2688.000
enc-attention-dropout,1002.479,657.749,1344.000,1344.000,0.000,1344.000,0.000,3584.000
enc-attention-context,388.592,636.625,1344.000,448.000,0.000,56.000,56.000,1064.000
enc-attention-dense,1833.934,527.263,448.000,616.014,24.500,224.000,0.000,672.000
enc-post-attention-dropout,757.819,313.133,616.014,392.000,0.000,336.000,224.000,1030.000
enc-2nd-layernorm,270.307,801.229,392.000,616.000,0.000,224.125,0.000,1792.000
enc-MLP-GEMM-1,2984.113,3803.200,616.000,616.014,98.000,224.000,0.000,896.000
enc-MLP-gelu,225.329,323.117,616.014,616.000,0.000,224.000,0.000,1030.000
enc-MLP-GEMM-2,4324.508,2471.709,616.000,616.014,98.000,224.000,0.000,896.000
enc-post-MLP-dropout,761.527,313.562,616.014,392.000,0.000,336.000,224.000,1030.000
final-layernorm,571.942,603.956,392.000,392.000,0.000,448.125,0.000,896.000
gpt-post-process,7013.488,6165.200,392.000,168.000,175.000,800.203,399.797,0.000
