op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,1221.842,1444.578,0.016,56.000,378.000,84.035,167.965,710.000
enc-1st-layernorm,81.116,226.372,56.000,112.000,0.000,56.031,0.000,448.000
enc-attention-qkv,1066.089,1855.242,112.000,140.000,147.000,84.000,88.000,308.000
enc-attention-score,174.505,356.519,140.000,532.000,0.000,448.000,448.000,980.000
enc-attention-softmax,298.983,485.665,532.000,532.000,0.000,448.000,0.000,1344.000
enc-attention-dropout,508.112,331.843,532.000,532.000,0.000,672.000,0.000,1792.000
enc-attention-context,199.538,326.002,532.000,84.000,0.000,28.000,28.000,532.000
enc-attention-dense,997.788,276.887,84.000,112.014,49.000,56.000,0.000,196.000
enc-post-attention-dropout,200.272,85.253,112.014,56.000,0.000,84.000,56.000,358.000
enc-2nd-layernorm,79.018,225.681,56.000,112.000,0.000,56.031,0.000,448.000
enc-MLP-GEMM-1,1371.342,2034.962,112.000,168.027,196.000,112.000,0.000,392.000
enc-MLP-gelu,111.228,169.820,168.027,168.000,0.000,112.000,0.000,582.000
enc-MLP-GEMM-2,2057.755,1198.584,168.000,112.014,196.000,56.000,0.000,280.000
enc-post-MLP-dropout,213.790,85.628,112.014,56.000,0.000,84.000,56.000,358.000
final-layernorm,180.173,333.601,56.000,56.000,0.000,112.031,0.000,224.000
gpt-post-process,3552.830,3120.351,56.000,0.000,350.000,400.051,199.949,0.000
