op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,406.718,415.546,0.016,8.000,29.000,12.035,27.965,66.000
enc-1st-layernorm,49.669,104.851,8.000,16.000,0.000,8.031,0.000,72.000
enc-attention-qkv,180.292,317.359,16.000,14.000,1.500,6.000,26.000,0.000
enc-attention-score,86.087,153.428,14.000,74.000,0.000,64.000,64.000,128.000
enc-attention-softmax,80.234,82.916,74.000,74.000,0.000,64.000,0.000,192.000
enc-attention-dropout,78.225,53.805,74.000,74.000,0.000,96.000,0.000,256.000
enc-attention-context,98.801,129.908,74.000,10.000,0.000,2.000,0.000,64.000
enc-attention-dense,251.067,107.253,10.000,16.002,0.500,8.000,0.000,16.000
enc-post-attention-dropout,93.758,75.835,16.002,8.000,0.000,12.000,8.000,68.000
enc-2nd-layernorm,47.022,106.066,8.000,16.000,0.000,8.031,0.000,72.000
enc-MLP-GEMM-1,101.525,271.660,16.000,16.002,2.000,8.000,12.000,36.000
enc-MLP-gelu,42.272,107.622,16.002,16.000,0.000,8.000,0.000,68.000
enc-MLP-GEMM-2,273.168,110.632,16.000,16.002,2.000,8.000,12.000,36.000
enc-post-MLP-dropout,97.710,77.015,16.002,8.000,0.000,12.000,8.000,68.000
final-layernorm,74.625,342.268,8.000,8.000,0.000,16.031,3.969,36.000
gpt-post-process,1192.129,757.676,8.000,0.000,25.000,200.051,99.949,0.000
