op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,1221.842,1444.578,0.016,56.000,378.000,84.035,167.965,710.000
enc-1st-layernorm,81.116,226.372,56.000,112.000,0.000,56.031,0.000,448.000
enc-attention-qkv,3130.162,1054.853,84.000,224.000,147.000,168.000,168.000,532.000
enc-attention-score,174.505,356.519,168.000,560.000,0.000,448.000,448.000,980.000
enc-attention-softmax,298.983,485.665,560.000,560.000,0.000,448.000,0.000,1344.000
enc-attention-dropout,508.112,331.843,560.000,560.000,0.000,672.000,0.000,1792.000
enc-attention-context,199.538,326.002,560.000,112.000,0.000,28.000,28.000,532.000
enc-attention-dense,1016.319,283.581,112.000,140.014,49.000,56.000,0.000,196.000
enc-post-attention-dropout,200.272,85.253,140.014,84.000,0.000,84.000,56.000,358.000
enc-2nd-layernorm,79.018,225.681,84.000,140.000,0.000,56.031,0.000,448.000
enc-MLP-GEMM-1,1431.191,2045.292,140.000,196.027,196.000,112.000,0.000,392.000
enc-MLP-gelu,111.228,169.820,196.027,196.000,0.000,112.000,0.000,582.000
enc-MLP-GEMM-2,2103.788,1164.430,196.000,140.014,196.000,56.000,0.000,280.000
enc-post-MLP-dropout,213.790,85.628,140.014,84.000,0.000,84.000,56.000,358.000
final-layernorm,180.173,333.601,84.000,84.000,0.000,112.031,0.000,224.000
gpt-post-process,3552.830,3120.351,84.000,28.000,350.000,400.051,199.949,0.000
