op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,439.721,469.249,0.016,8.000,54.000,12.035,7.965,90.000
enc-1st-layernorm,53.042,127.757,8.000,16.000,0.000,8.031,0.000,72.000
enc-attention-qkv,600.398,156.808,12.000,32.000,3.000,25.000,23.000,76.000
enc-attention-score,101.405,167.900,24.000,144.000,0.000,128.000,128.000,256.000
enc-attention-softmax,93.621,144.380,144.000,144.000,0.000,128.000,0.000,384.000
enc-attention-dropout,151.110,98.783,144.000,144.000,0.000,192.000,0.000,512.000
enc-attention-context,109.822,143.129,144.000,16.000,0.000,4.000,0.000,148.000
enc-attention-dense,306.588,106.877,16.000,20.002,1.000,8.000,0.000,36.000
enc-post-attention-dropout,105.655,83.268,20.002,12.000,0.000,12.000,8.000,68.000
enc-2nd-layernorm,53.006,112.152,12.000,20.000,0.000,8.031,0.000,72.000
enc-MLP-GEMM-1,101.447,317.419,20.000,28.004,4.000,16.000,0.000,68.000
enc-MLP-gelu,49.889,114.727,28.004,28.000,0.000,16.000,0.000,128.000
enc-MLP-GEMM-2,333.440,111.729,28.000,20.002,4.000,8.000,0.000,52.000
enc-post-MLP-dropout,107.312,81.736,20.002,12.000,0.000,12.000,8.000,68.000
final-layernorm,81.557,359.899,12.000,12.000,0.000,16.031,3.969,36.000
gpt-post-process,2049.512,1235.282,12.000,4.000,50.000,400.051,199.949,0.000
