op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,7000.953,4298.007,0.125,448.000,756.000,560.141,1231.859,2090.000
enc-1st-layernorm,400.376,1387.352,448.000,896.000,0.000,448.125,0.000,1792.000
enc-attention-qkv,21932.477,7801.658,672.000,1792.000,294.000,1344.000,1344.000,1568.000
enc-attention-score,1494.324,2694.821,1344.000,4480.000,0.000,3584.000,3584.000,672.000
enc-attention-softmax,10537.827,14271.945,4480.000,4480.000,0.000,3584.000,3584.000,7168.000
enc-attention-dropout,2842.987,2303.827,4480.000,4480.000,0.000,4480.000,0.000,7168.000
enc-attention-context,1449.192,3056.902,4480.000,896.000,0.000,224.000,224.000,3808.000
enc-attention-dense,6773.210,2602.720,896.000,1120.027,98.000,448.000,0.000,672.000
enc-post-attention-dropout,1106.703,555.956,1120.027,672.000,0.000,560.000,448.000,1030.000
enc-2nd-layernorm,401.580,1390.314,672.000,1120.000,0.000,448.125,0.000,1792.000
enc-MLP-GEMM-1,12288.618,12775.266,1120.000,1568.055,392.000,896.000,0.000,1344.000
enc-MLP-gelu,571.340,1075.542,1568.055,1568.000,0.000,896.000,0.000,1926.000
enc-MLP-GEMM-2,16135.103,8743.107,1568.000,1120.027,392.000,448.000,0.000,1344.000
enc-post-MLP-dropout,1139.086,555.277,1120.027,672.000,0.000,560.000,448.000,1030.000
final-layernorm,768.149,1012.623,672.000,672.000,0.000,896.125,0.000,896.000
gpt-post-process,20385.480,21186.382,672.000,224.000,700.000,1600.203,0.000,0.000
