op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,603.694,972.110,0.031,40.000,333.125,50.035,119.965,522.000
enc-1st-layernorm,37.074,118.256,40.000,80.000,0.000,40.031,0.000,160.000
enc-attention-qkv,1020.473,241.625,50.000,160.000,18.750,120.000,120.000,120.000
enc-attention-score,108.325,225.914,100.000,336.000,0.000,256.000,256.000,30.000
enc-attention-softmax,763.762,1045.042,336.000,336.000,0.000,256.000,256.000,512.000
enc-attention-dropout,209.057,191.820,336.000,336.000,0.000,320.000,0.000,512.000
enc-attention-context,111.783,203.419,336.000,80.000,0.000,10.000,10.000,266.000
enc-attention-dense,405.329,111.580,80.000,110.010,6.250,40.000,0.000,40.000
enc-post-attention-dropout,110.614,68.820,110.010,70.000,0.000,50.000,40.000,160.000
enc-2nd-layernorm,36.961,117.826,70.000,110.000,0.000,40.031,0.000,160.000
enc-MLP-GEMM-1,169.754,628.668,110.000,110.010,25.000,40.000,0.000,80.000
enc-MLP-gelu,31.900,100.315,110.010,110.000,0.000,40.000,0.000,160.000
enc-MLP-GEMM-2,497.723,162.280,110.000,110.010,25.000,40.000,0.000,80.000
enc-post-MLP-dropout,110.191,70.572,110.010,70.000,0.000,50.000,40.000,160.000
final-layernorm,73.385,333.577,70.000,70.000,0.000,80.031,0.000,80.000
gpt-post-process,3588.259,2716.148,70.000,30.000,313.125,502.051,0.000,0.000
