op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,365.400,415.742,0.016,8.000,58.000,10.018,9.982,70.000
enc-1st-layernorm,41.509,102.258,8.000,16.000,0.000,8.016,0.000,40.000
enc-attention-qkv,458.336,163.484,10.000,32.000,3.000,24.000,24.000,24.000
enc-attention-score,85.360,167.084,20.000,80.000,0.000,64.000,64.000,0.000
enc-attention-softmax,201.505,279.588,80.000,80.000,0.000,64.000,64.000,128.000
enc-attention-dropout,56.607,55.718,80.000,80.000,0.000,80.000,0.000,128.000
enc-attention-context,100.356,148.362,80.000,16.000,0.000,2.000,0.000,64.000
enc-attention-dense,257.123,120.562,16.000,22.004,1.000,8.000,0.000,0.000
enc-post-attention-dropout,84.603,79.000,22.004,14.000,0.000,10.000,10.000,36.000
enc-2nd-layernorm,43.929,111.604,14.000,22.000,0.000,8.016,0.000,40.000
enc-MLP-GEMM-1,98.622,291.675,22.000,22.004,4.000,8.000,0.000,20.000
enc-MLP-gelu,36.997,107.557,22.004,22.000,0.000,8.000,0.000,36.000
enc-MLP-GEMM-2,257.373,120.127,22.000,22.004,4.000,8.000,0.000,20.000
enc-post-MLP-dropout,81.432,77.307,22.004,14.000,0.000,10.000,10.000,36.000
final-layernorm,47.719,235.367,14.000,14.000,0.000,8.016,0.000,20.000
gpt-post-process,862.688,596.356,14.000,6.000,50.000,100.025,0.000,0.000
