op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,968.885,1372.421,0.062,80.000,333.125,100.070,239.930,562.000
enc-1st-layernorm,63.187,215.042,80.000,160.000,0.000,80.062,0.000,320.000
enc-attention-qkv,1868.308,454.164,100.000,320.000,18.750,240.000,240.000,240.000
enc-attention-score,211.847,404.382,200.000,672.000,0.000,512.000,512.000,60.000
enc-attention-softmax,1510.447,2070.600,672.000,672.000,0.000,512.000,512.000,1024.000
enc-attention-dropout,410.229,346.816,672.000,672.000,0.000,640.000,0.000,1024.000
enc-attention-context,209.254,381.601,672.000,160.000,0.000,20.000,20.000,532.000
enc-attention-dense,605.863,117.165,160.000,220.010,6.250,80.000,0.000,80.000
enc-post-attention-dropout,210.923,105.685,220.010,140.000,0.000,100.000,80.000,294.000
enc-2nd-layernorm,63.843,213.933,140.000,220.000,0.000,80.062,0.000,320.000
enc-MLP-GEMM-1,323.111,1059.824,220.000,220.010,25.000,80.000,0.000,160.000
enc-MLP-gelu,55.891,113.344,220.010,220.000,0.000,80.000,0.000,294.000
enc-MLP-GEMM-2,844.622,339.711,220.000,220.010,25.000,80.000,0.000,160.000
enc-post-MLP-dropout,211.382,106.913,220.010,140.000,0.000,100.000,80.000,294.000
final-layernorm,133.669,338.799,140.000,140.000,0.000,160.062,0.000,160.000
gpt-post-process,6683.332,4850.411,140.000,60.000,313.125,1002.102,0.000,0.000
