op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,2518.445,2389.026,0.062,224.000,406.000,280.070,671.930,1046.000
enc-1st-layernorm,204.939,709.754,224.000,448.000,0.000,224.062,0.000,896.000
enc-attention-qkv,2425.456,3264.254,448.000,392.000,147.000,168.000,112.000,392.000
enc-attention-score,355.524,709.850,392.000,1176.000,0.000,896.000,896.000,168.000
enc-attention-softmax,2631.736,3589.177,1176.000,1176.000,0.000,896.000,896.000,1792.000
enc-attention-dropout,713.563,582.570,1176.000,1176.000,0.000,1120.000,0.000,1792.000
enc-attention-context,368.059,726.223,1176.000,280.000,0.000,56.000,56.000,952.000
enc-attention-dense,1805.401,531.572,280.000,448.027,49.000,224.000,0.000,280.000
enc-post-attention-dropout,562.423,369.167,448.027,224.000,0.000,280.000,224.000,582.000
enc-2nd-layernorm,205.803,711.602,224.000,448.000,0.000,224.062,0.000,896.000
enc-MLP-GEMM-1,2692.425,3492.308,448.000,448.027,196.000,224.000,0.000,448.000
enc-MLP-gelu,153.726,344.229,448.027,448.000,0.000,224.000,0.000,582.000
enc-MLP-GEMM-2,4044.557,2233.076,448.000,448.027,196.000,224.000,0.000,448.000
enc-post-MLP-dropout,564.283,370.854,448.027,224.000,0.000,280.000,224.000,582.000
final-layernorm,391.847,518.477,224.000,224.000,0.000,448.062,0.000,448.000
gpt-post-process,4985.708,5081.433,224.000,0.000,350.000,400.102,0.000,0.000
