op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,612.772,2398.980,0.031,112.000,1456.000,140.000,308.000,1592.000
enc-1st-layernorm,109.208,372.481,112.000,224.000,0.000,112.031,0.000,448.000
enc-attention-qkv,4911.989,3892.994,224.000,448.000,588.000,336.000,336.000,448.000
enc-attention-score,739.020,1375.622,448.000,2016.000,0.000,1792.000,1792.000,336.000
enc-attention-softmax,5236.524,7138.932,2016.000,2016.000,0.000,1792.000,1792.000,3584.000
enc-attention-dropout,1419.425,1153.326,2016.000,2016.000,0.000,2240.000,0.000,3584.000
enc-attention-context,722.688,1678.360,2016.000,224.000,0.000,112.000,112.000,1904.000
enc-attention-dense,1482.880,1349.080,224.000,224.027,196.000,112.000,0.000,224.000
enc-post-attention-dropout,294.262,145.292,224.027,112.000,0.000,140.000,112.000,358.000
enc-2nd-layernorm,109.351,373.775,112.000,224.000,0.000,112.031,0.000,448.000
enc-MLP-GEMM-1,5944.055,4431.695,224.000,560.109,784.000,448.000,0.000,560.000
enc-MLP-gelu,293.869,540.972,560.109,560.000,0.000,448.000,0.000,1036.000
enc-MLP-GEMM-2,5820.012,4958.940,560.000,224.027,784.000,112.000,0.000,560.000
enc-post-MLP-dropout,293.136,145.113,224.027,112.000,0.000,140.000,112.000,358.000
final-layernorm,209.928,342.178,112.000,112.000,0.000,224.031,0.000,224.000
gpt-post-process,9996.957,8526.033,112.000,0.000,1400.000,800.051,0.000,0.000
