op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,3614.408,2787.083,0.062,224.000,756.000,280.070,671.930,1396.000
enc-1st-layernorm,204.313,708.699,224.000,448.000,0.000,224.062,0.000,896.000
enc-attention-qkv,10985.965,3801.739,336.000,896.000,294.000,672.000,672.000,672.000
enc-attention-score,701.445,1384.431,672.000,2240.000,0.000,1792.000,1792.000,336.000
enc-attention-softmax,5266.476,7147.419,2240.000,2240.000,0.000,1792.000,1792.000,3584.000
enc-attention-dropout,1423.717,1151.121,2240.000,2240.000,0.000,2240.000,0.000,3584.000
enc-attention-context,716.722,1610.386,2240.000,448.000,0.000,112.000,112.000,1904.000
enc-attention-dense,3469.533,1285.535,448.000,560.027,98.000,224.000,0.000,112.000
enc-post-attention-dropout,561.672,280.797,560.027,336.000,0.000,280.000,224.000,582.000
enc-2nd-layernorm,204.730,708.967,336.000,560.000,0.000,224.062,0.000,896.000
enc-MLP-GEMM-1,5819.184,6449.425,560.000,784.055,392.000,448.000,0.000,672.000
enc-MLP-gelu,292.510,545.388,784.055,784.000,0.000,448.000,0.000,1030.000
enc-MLP-GEMM-2,7939.237,4420.495,784.000,560.027,392.000,224.000,0.000,672.000
enc-post-MLP-dropout,565.058,282.890,560.027,336.000,0.000,280.000,224.000,582.000
final-layernorm,391.942,518.364,336.000,336.000,0.000,448.062,0.000,448.000
gpt-post-process,10131.335,9926.987,336.000,112.000,700.000,800.102,0.000,0.000
