op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,793.630,1010.484,0.125,64.000,58.000,80.141,191.859,128.000
enc-1st-layernorm,58.645,186.330,64.000,128.000,0.000,64.125,0.000,256.000
enc-attention-qkv,1431.036,259.757,80.000,256.000,3.000,192.000,192.000,192.000
enc-attention-score,191.873,386.322,160.000,640.000,0.000,512.000,512.000,48.000
enc-attention-softmax,1509.959,2072.537,640.000,640.000,0.000,512.000,512.000,1024.000
enc-attention-dropout,410.277,367.379,640.000,640.000,0.000,640.000,0.000,1024.000
enc-attention-context,193.280,383.824,640.000,128.000,0.000,16.000,16.000,528.000
enc-attention-dense,535.774,117.975,128.000,176.004,1.000,64.000,0.000,80.000
enc-post-attention-dropout,171.280,89.806,176.004,112.000,0.000,80.000,64.000,256.000
enc-2nd-layernorm,58.287,186.861,112.000,176.000,0.000,64.125,0.000,256.000
enc-MLP-GEMM-1,112.975,601.590,176.000,176.004,4.000,64.000,0.000,128.000
enc-MLP-gelu,44.960,111.812,176.004,176.000,0.000,64.000,0.000,256.000
enc-MLP-GEMM-2,551.522,122.964,176.000,176.004,4.000,64.000,0.000,128.000
enc-post-MLP-dropout,171.244,103.593,176.004,112.000,0.000,80.000,64.000,256.000
final-layernorm,113.809,349.176,112.000,112.000,0.000,128.125,0.000,128.000
gpt-post-process,3786.933,2394.009,112.000,48.000,50.000,800.203,0.000,0.000
