op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,348.330,847.197,0.016,20.000,333.125,25.018,74.982,354.000
enc-1st-layernorm,35.954,92.477,20.000,40.000,0.000,20.016,0.000,80.000
enc-attention-qkv,669.038,153.542,25.000,80.000,18.750,60.000,60.000,60.000
enc-attention-score,84.513,168.127,50.000,168.000,0.000,128.000,128.000,20.000
enc-attention-softmax,384.945,531.447,168.000,168.000,0.000,128.000,128.000,256.000
enc-attention-dropout,107.640,90.969,168.000,168.000,0.000,160.000,0.000,256.000
enc-attention-context,94.086,143.373,168.000,40.000,0.000,5.000,0.000,128.000
enc-attention-dense,329.363,113.714,40.000,55.010,6.250,20.000,0.000,20.000
enc-post-attention-dropout,80.842,68.641,55.010,35.000,0.000,25.000,35.000,80.000
enc-2nd-layernorm,38.481,96.881,35.000,55.000,0.000,20.016,0.000,80.000
enc-MLP-GEMM-1,95.654,468.004,55.000,55.010,25.000,20.000,0.000,40.000
enc-MLP-gelu,35.131,97.489,55.010,55.000,0.000,20.000,0.000,80.000
enc-MLP-GEMM-2,325.149,111.103,55.000,55.010,25.000,20.000,0.000,40.000
enc-post-MLP-dropout,71.925,67.538,55.010,35.000,0.000,25.000,35.000,80.000
final-layernorm,39.393,218.934,35.000,35.000,0.000,20.016,0.000,40.000
gpt-post-process,2063.638,1704.174,35.000,15.000,313.125,250.525,1.475,0.000
