op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,1112.527,1078.600,0.125,64.000,108.000,80.141,191.859,300.000
enc-1st-layernorm,58.287,186.485,64.000,128.000,0.000,64.125,0.000,256.000
enc-attention-qkv,234.723,1041.341,128.000,160.000,6.000,96.000,64.000,160.000
enc-attention-score,350.106,691.462,160.000,1120.000,0.000,1024.000,1024.000,96.000
enc-attention-softmax,3006.935,4100.364,1120.000,1120.000,0.000,1024.000,1024.000,2048.000
enc-attention-dropout,813.484,661.659,1120.000,1120.000,0.000,1280.000,0.000,2048.000
enc-attention-context,359.768,676.519,1120.000,96.000,0.000,32.000,32.000,1056.000
enc-attention-dense,876.242,118.184,96.000,128.004,2.000,64.000,0.000,96.000
enc-post-attention-dropout,171.244,86.677,128.004,64.000,0.000,80.000,64.000,256.000
enc-2nd-layernorm,58.836,186.360,64.000,128.000,0.000,64.125,0.000,256.000
enc-MLP-GEMM-1,204.659,1052.511,128.000,192.008,8.000,128.000,0.000,192.000
enc-MLP-gelu,90.575,174.332,192.008,192.000,0.000,128.000,0.000,388.000
enc-MLP-GEMM-2,990.450,214.231,192.000,128.004,8.000,64.000,0.000,192.000
enc-post-MLP-dropout,170.958,86.915,128.004,64.000,0.000,80.000,64.000,256.000
final-layernorm,113.851,390.583,64.000,64.000,0.000,128.125,0.000,128.000
gpt-post-process,6974.274,4366.267,64.000,0.000,100.000,1600.203,0.000,0.000
