op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,422.585,654.322,0.062,32.000,58.000,40.070,107.930,162.000
enc-1st-layernorm,40.776,109.112,32.000,64.000,0.000,32.062,0.000,128.000
enc-attention-qkv,188.327,453.418,64.000,56.000,3.000,24.000,8.000,56.000
enc-attention-score,109.953,195.026,56.000,296.000,0.000,256.000,256.000,40.000
enc-attention-softmax,760.674,1048.517,296.000,296.000,0.000,256.000,256.000,512.000
enc-attention-dropout,208.408,171.506,296.000,296.000,0.000,320.000,0.000,512.000
enc-attention-context,111.616,200.760,296.000,40.000,0.000,8.000,12.000,256.000
enc-attention-dense,376.636,121.069,40.000,64.004,1.000,32.000,0.000,32.000
enc-post-attention-dropout,89.419,76.848,64.004,32.000,0.000,40.000,44.000,128.000
enc-2nd-layernorm,40.859,107.068,32.000,64.000,0.000,32.062,0.000,128.000
enc-MLP-GEMM-1,104.439,412.118,64.000,64.004,4.000,32.000,0.000,64.000
enc-MLP-gelu,35.387,102.848,64.004,64.000,0.000,32.000,0.000,128.000
enc-MLP-GEMM-2,372.165,123.656,64.000,64.004,4.000,32.000,0.000,64.000
enc-post-MLP-dropout,88.954,76.830,64.004,32.000,0.000,40.000,44.000,128.000
final-layernorm,63.992,345.832,32.000,32.000,0.000,64.062,0.000,64.000
gpt-post-process,2048.916,1270.813,32.000,0.000,50.000,400.102,0.000,0.000
