op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,144.732,550.532,0.016,8.000,208.000,10.000,10.000,200.000
enc-1st-layernorm,47.868,96.363,8.000,16.000,0.000,8.016,0.000,40.000
enc-attention-qkv,160.414,135.136,16.000,32.000,12.000,24.000,32.000,24.000
enc-attention-score,103.104,197.202,32.000,272.000,0.000,256.000,256.000,40.000
enc-attention-softmax,748.259,1035.392,272.000,272.000,0.000,256.000,256.000,512.000
enc-attention-dropout,208.366,169.289,272.000,272.000,0.000,320.000,0.000,512.000
enc-attention-context,102.830,184.906,272.000,16.000,0.000,8.000,12.000,256.000
enc-attention-dense,83.500,100.708,16.000,16.004,4.000,8.000,0.000,20.000
enc-post-attention-dropout,85.491,70.214,16.004,8.000,0.000,10.000,10.000,36.000
enc-2nd-layernorm,43.577,97.811,8.000,16.000,0.000,8.016,0.000,40.000
enc-MLP-GEMM-1,78.750,102.377,16.000,40.016,16.000,32.000,0.000,32.000
enc-MLP-gelu,35.596,100.768,40.016,40.000,0.000,32.000,0.000,128.000
enc-MLP-GEMM-2,76.139,105.023,40.000,16.004,16.000,8.000,0.000,32.000
enc-post-MLP-dropout,79.679,68.629,16.004,8.000,0.000,10.000,10.000,36.000
final-layernorm,44.882,225.711,8.000,8.000,0.000,8.016,0.000,20.000
gpt-post-process,1928.777,1050.705,8.000,0.000,200.000,400.025,0.000,0.000
