op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,386.167,471.616,0.016,8.000,108.000,10.018,9.982,120.000
enc-1st-layernorm,42.307,98.282,8.000,16.000,0.000,8.016,0.000,40.000
enc-attention-qkv,187.850,374.031,16.000,20.000,6.000,12.000,32.000,0.000
enc-attention-score,93.359,171.995,20.000,140.000,0.000,128.000,128.000,0.000
enc-attention-softmax,387.079,532.240,140.000,140.000,0.000,128.000,128.000,256.000
enc-attention-dropout,107.348,88.030,140.000,140.000,0.000,160.000,0.000,256.000
enc-attention-context,106.144,167.131,140.000,12.000,0.000,4.000,0.000,128.000
enc-attention-dense,300.282,116.032,12.000,16.004,2.000,8.000,0.000,20.000
enc-post-attention-dropout,88.805,74.542,16.004,8.000,0.000,10.000,10.000,36.000
enc-2nd-layernorm,47.719,103.909,8.000,16.000,0.000,8.016,0.000,40.000
enc-MLP-GEMM-1,108.784,331.527,16.000,24.008,8.000,16.000,0.000,36.000
enc-MLP-gelu,38.975,105.435,24.008,24.000,0.000,16.000,0.000,64.000
enc-MLP-GEMM-2,305.873,123.531,24.000,16.004,8.000,8.000,0.000,36.000
enc-post-MLP-dropout,89.431,78.255,16.004,8.000,0.000,10.000,10.000,36.000
final-layernorm,48.250,301.415,8.000,8.000,0.000,8.016,0.000,20.000
gpt-post-process,1165.050,812.942,8.000,0.000,100.000,200.025,0.000,0.000
