op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,367.981,1206.917,0.016,20.000,646.250,25.018,74.982,668.000
enc-1st-layernorm,38.224,90.736,20.000,40.000,0.000,20.016,0.000,80.000
enc-attention-qkv,172.293,543.690,40.000,50.000,37.500,30.000,32.000,50.000
enc-attention-score,109.267,225.967,50.000,286.000,0.000,256.000,256.000,30.000
enc-attention-softmax,757.569,1037.455,286.000,286.000,0.000,256.000,256.000,512.000
enc-attention-dropout,208.855,168.943,286.000,286.000,0.000,320.000,0.000,512.000
enc-attention-context,111.049,204.694,286.000,30.000,0.000,10.000,10.000,266.000
enc-attention-dense,409.502,121.337,30.000,40.010,12.500,20.000,0.000,0.000
enc-post-attention-dropout,81.670,71.877,40.010,20.000,0.000,25.000,35.000,80.000
enc-2nd-layernorm,40.162,98.431,20.000,40.000,0.000,20.016,0.000,80.000
enc-MLP-GEMM-1,165.516,534.582,40.000,60.020,50.000,40.000,0.000,60.000
enc-MLP-gelu,34.273,102.329,60.020,60.000,0.000,40.000,0.000,160.000
enc-MLP-GEMM-2,507.492,166.839,60.000,40.010,50.000,20.000,0.000,60.000
enc-post-MLP-dropout,81.456,73.808,40.010,20.000,0.000,25.000,35.000,80.000
final-layernorm,44.644,309.199,20.000,20.000,0.000,20.016,0.000,40.000
gpt-post-process,3377.378,2416.188,20.000,0.000,626.250,502.025,0.000,0.000
