op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,1375.979,1741.552,0.062,80.000,646.250,100.070,239.930,876.000
enc-1st-layernorm,63.634,214.159,80.000,160.000,0.000,80.062,0.000,320.000
enc-attention-qkv,3271.085,591.046,120.000,320.000,37.500,240.000,240.000,280.000
enc-attention-score,404.572,766.063,240.000,1184.000,0.000,1024.000,1024.000,120.000
enc-attention-softmax,3014.696,4103.732,1184.000,1184.000,0.000,1024.000,1024.000,2048.000
enc-attention-dropout,813.866,662.994,1184.000,1184.000,0.000,1280.000,0.000,2048.000
enc-attention-context,394.106,748.700,1184.000,160.000,0.000,40.000,40.000,1064.000
enc-attention-dense,1091.534,166.041,160.000,200.010,12.500,80.000,0.000,120.000
enc-post-attention-dropout,210.446,106.215,200.010,120.000,0.000,100.000,80.000,294.000
enc-2nd-layernorm,63.246,215.143,120.000,200.000,0.000,80.062,0.000,320.000
enc-MLP-GEMM-1,682.473,1803.410,200.000,280.020,50.000,160.000,0.000,240.000
enc-MLP-gelu,112.945,206.906,280.020,280.000,0.000,160.000,0.000,454.000
enc-MLP-GEMM-2,1509.142,656.742,280.000,200.010,50.000,80.000,0.000,240.000
enc-post-MLP-dropout,212.473,106.847,200.010,120.000,0.000,100.000,80.000,294.000
final-layernorm,134.963,401.324,120.000,120.000,0.000,160.062,0.000,160.000
gpt-post-process,12544.233,8910.865,120.000,40.000,626.250,2004.102,0.000,0.000
