op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,2640.158,2406.108,0.125,160.000,646.250,200.141,439.859,1124.000
enc-1st-layernorm,115.621,405.264,160.000,320.000,0.000,160.125,0.000,640.000
enc-attention-qkv,1247.209,3081.644,320.000,400.000,37.500,240.000,160.000,400.000
enc-attention-score,786.710,1450.378,400.000,2288.000,0.000,2048.000,2048.000,240.000
enc-attention-softmax,6042.635,8171.356,2288.000,2288.000,0.000,2048.000,2048.000,4096.000
enc-attention-dropout,1625.985,1318.842,2288.000,2288.000,0.000,2560.000,0.000,4096.000
enc-attention-context,769.013,1794.648,2288.000,240.000,0.000,80.000,80.000,2128.000
enc-attention-dense,2029.830,317.472,240.000,320.010,12.500,160.000,0.000,240.000
enc-post-attention-dropout,405.228,203.270,320.010,160.000,0.000,200.000,160.000,454.000
enc-2nd-layernorm,116.295,405.115,160.000,320.000,0.000,160.125,0.000,640.000
enc-MLP-GEMM-1,1246.017,3219.390,320.000,480.020,50.000,320.000,0.000,480.000
enc-MLP-gelu,214.016,393.838,480.020,480.000,0.000,320.000,0.000,774.000
enc-MLP-GEMM-2,2853.328,1295.084,480.000,320.010,50.000,160.000,0.000,480.000
enc-post-MLP-dropout,406.867,204.104,320.010,160.000,0.000,200.000,160.000,454.000
final-layernorm,251.341,387.537,160.000,160.000,0.000,320.125,0.000,320.000
gpt-post-process,24881.625,18742.514,160.000,0.000,626.250,4008.203,0.000,0.000
