op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,720.698,1388.538,0.031,40.000,646.250,50.035,0.000,628.000
enc-1st-layernorm,38.117,118.577,40.000,80.000,0.000,40.031,0.000,160.000
enc-attention-qkv,1741.898,319.022,60.000,160.000,37.500,120.000,120.000,140.000
enc-attention-score,209.254,402.433,120.000,592.000,0.000,512.000,512.000,60.000
enc-attention-softmax,1512.605,2071.720,592.000,592.000,0.000,512.000,512.000,1024.000
enc-attention-dropout,409.633,333.261,592.000,592.000,0.000,640.000,0.000,1024.000
enc-attention-context,208.098,385.773,592.000,80.000,0.000,20.000,20.000,532.000
enc-attention-dense,613.785,125.253,80.000,100.010,12.500,40.000,0.000,60.000
enc-post-attention-dropout,110.894,72.539,100.010,60.000,0.000,50.000,40.000,160.000
enc-2nd-layernorm,36.424,118.750,60.000,100.000,0.000,40.031,0.000,160.000
enc-MLP-GEMM-1,319.076,923.878,100.000,140.020,50.000,80.000,0.000,120.000
enc-MLP-gelu,54.890,111.586,140.020,140.000,0.000,80.000,0.000,294.000
enc-MLP-GEMM-2,872.546,320.268,140.000,100.010,50.000,40.000,0.000,120.000
enc-post-MLP-dropout,112.402,68.700,100.010,60.000,0.000,50.000,40.000,160.000
final-layernorm,76.085,380.021,60.000,60.000,0.000,80.031,0.000,80.000
gpt-post-process,6448.478,4571.986,60.000,20.000,626.250,1002.051,0.000,0.000
