op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,562.334,1218.295,0.062,32.000,102.188,48.000,96.000,236.000
enc-1st-layernorm,79.411,258.106,32.000,64.000,0.000,32.125,0.000,256.000
enc-attention-qkv,642.413,640.327,64.000,128.000,6.000,96.000,96.000,320.000
enc-attention-score,1126.707,1774.216,128.000,1088.000,0.000,1024.000,1024.000,2144.000
enc-attention-softmax,1373.589,1862.013,1088.000,1088.000,0.000,1024.000,0.000,3072.000
enc-attention-dropout,2339.321,1955.259,1088.000,1088.000,0.000,1536.000,0.000,4096.000
enc-attention-context,978.130,2053.869,1088.000,64.000,0.000,32.000,32.000,1120.000
enc-attention-dense,149.006,150.067,64.000,64.002,2.000,32.000,0.000,128.000
enc-post-attention-dropout,234.133,126.636,64.002,32.000,0.000,48.000,32.000,236.000
enc-2nd-layernorm,81.575,266.147,32.000,64.000,0.000,32.125,0.000,256.000
enc-MLP-GEMM-1,553.143,520.927,64.000,160.008,8.000,128.000,0.000,416.000
enc-MLP-gelu,236.154,447.249,160.008,160.000,0.000,128.000,0.000,620.000
enc-MLP-GEMM-2,525.337,539.714,160.000,64.002,8.000,32.000,0.000,224.000
enc-post-MLP-dropout,234.830,124.896,64.002,32.000,0.000,48.000,32.000,236.000
final-layernorm,159.502,666.678,32.000,32.000,0.000,64.125,0.000,128.000
gpt-post-process,30119.538,15002.590,32.000,0.000,98.188,3142.203,1571.797,0.000
