op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,5716.521,5789.119,0.062,224.000,371.656,336.141,671.859,1734.000
enc-1st-layernorm,625.026,2096.146,224.000,448.000,0.000,224.125,0.000,1792.000
enc-attention-qkv,17154.270,10426.641,336.000,896.000,147.000,672.000,672.000,2128.000
enc-attention-score,2264.315,3524.172,672.000,2240.000,0.000,1792.000,1792.000,3920.000
enc-attention-softmax,2392.900,3259.301,2240.000,2240.000,0.000,1792.000,0.000,5376.000
enc-attention-dropout,4108.030,3411.078,2240.000,2240.000,0.000,2688.000,0.000,7168.000
enc-attention-context,2007.174,3794.092,2240.000,448.000,0.000,112.000,112.000,2128.000
enc-attention-dense,4966.778,2938.163,448.000,560.014,49.000,224.000,0.000,784.000
enc-post-attention-dropout,1552.057,772.810,560.014,336.000,0.000,336.000,224.000,1006.000
enc-2nd-layernorm,609.702,2003.509,336.000,560.000,0.000,224.125,0.000,1792.000
enc-MLP-GEMM-1,13074.726,13192.177,560.000,784.027,196.000,448.000,0.000,1568.000
enc-MLP-gelu,804.836,1428.401,784.027,784.000,0.000,448.000,0.000,1904.000
enc-MLP-GEMM-2,14658.165,11584.496,784.000,560.014,196.000,224.000,0.000,1120.000
enc-post-MLP-dropout,1528.668,768.739,560.014,336.000,0.000,336.000,224.000,1006.000
final-layernorm,1234.150,1490.885,336.000,336.000,0.000,448.125,0.000,896.000
gpt-post-process,32459.050,26734.746,336.000,112.000,343.656,1572.203,785.797,0.000
