op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,570.619,1465.249,0.008,10.000,323.125,15.018,24.982,364.000
enc-1st-layernorm,80.949,143.355,10.000,20.000,0.000,10.016,0.000,80.000
enc-attention-qkv,265.175,547.445,20.000,25.000,18.750,15.000,21.000,50.000
enc-attention-score,342.184,285.822,25.000,143.000,0.000,128.000,128.000,276.000
enc-attention-softmax,182.080,248.665,143.000,143.000,0.000,128.000,0.000,384.000
enc-attention-dropout,299.793,254.285,143.000,143.000,0.000,192.000,0.000,512.000
enc-attention-context,166.619,471.723,143.000,15.000,0.000,5.000,15.000,128.000
enc-attention-dense,396.186,145.602,15.000,20.005,6.250,10.000,0.000,50.000
enc-post-attention-dropout,110.018,102.144,20.005,10.000,0.000,15.000,15.000,80.000
enc-2nd-layernorm,80.603,186.336,10.000,20.000,0.000,10.016,0.000,80.000
enc-MLP-GEMM-1,206.089,551.093,20.000,30.010,25.000,20.000,0.000,70.000
enc-MLP-gelu,64.903,134.647,30.010,30.000,0.000,20.000,0.000,160.000
enc-MLP-GEMM-2,462.002,201.279,30.000,20.005,25.000,10.000,0.000,40.000
enc-post-MLP-dropout,106.573,104.570,20.005,10.000,0.000,15.000,15.000,80.000
final-layernorm,84.972,432.754,10.000,10.000,0.000,10.016,0.000,40.000
gpt-post-process,6637.800,4302.567,10.000,0.000,313.125,502.025,251.975,0.000
