op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,570.619,1465.249,0.008,10.000,323.125,15.018,24.982,364.000
enc-1st-layernorm,80.949,143.355,10.000,20.000,0.000,10.016,0.000,80.000
enc-attention-qkv,742.847,252.426,15.000,40.000,18.750,30.000,0.000,0.000
enc-attention-score,342.184,285.822,30.000,148.000,0.000,128.000,128.000,276.000
enc-attention-softmax,182.080,248.665,148.000,148.000,0.000,128.000,0.000,384.000
enc-attention-dropout,299.793,254.285,148.000,148.000,0.000,192.000,0.000,512.000
enc-attention-context,166.619,471.723,148.000,20.000,0.000,5.000,15.000,128.000
enc-attention-dense,396.317,136.530,20.000,25.005,6.250,10.000,0.000,50.000
enc-post-attention-dropout,110.018,102.144,25.005,15.000,0.000,15.000,15.000,80.000
enc-2nd-layernorm,80.603,186.336,15.000,25.000,0.000,10.016,0.000,80.000
enc-MLP-GEMM-1,206.357,543.016,25.000,35.010,25.000,20.000,0.000,70.000
enc-MLP-gelu,64.903,134.647,35.010,35.000,0.000,20.000,0.000,160.000
enc-MLP-GEMM-2,471.216,200.242,35.000,25.005,25.000,10.000,0.000,50.000
enc-post-MLP-dropout,106.573,104.570,25.005,15.000,0.000,15.000,15.000,80.000
final-layernorm,84.972,432.754,15.000,15.000,0.000,10.016,0.000,40.000
gpt-post-process,6637.800,4302.567,15.000,5.000,313.125,502.025,251.975,0.000
