op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,924.885,1679.939,0.008,28.000,199.828,42.018,83.982,312.000
enc-1st-layernorm,103.092,281.799,28.000,56.000,0.000,28.016,0.000,224.000
enc-attention-qkv,701.040,1261.580,56.000,49.000,73.500,21.000,1.000,98.000
enc-attention-score,178.713,287.127,49.000,147.000,0.000,112.000,112.000,244.000
enc-attention-softmax,1895.058,2707.618,147.000,147.000,0.000,336.000,224.000,784.000
enc-attention-dropout,267.857,221.485,147.000,147.000,0.000,168.000,0.000,448.000
enc-attention-context,160.438,303.662,147.000,35.000,0.000,7.000,0.000,126.000
enc-attention-dense,673.085,225.705,35.000,56.014,24.500,28.000,0.000,28.000
enc-post-attention-dropout,202.739,109.828,56.014,28.000,0.000,42.000,14.000,222.000
enc-2nd-layernorm,100.362,282.091,28.000,56.000,0.000,28.016,0.000,224.000
enc-MLP-GEMM-1,815.767,1425.523,56.000,56.014,98.000,28.000,0.000,112.000
enc-MLP-gelu,62.615,133.359,56.014,56.000,0.000,28.000,0.000,222.000
enc-MLP-GEMM-2,1274.019,873.846,56.000,56.014,98.000,28.000,0.000,112.000
enc-post-MLP-dropout,203.174,108.975,56.014,28.000,0.000,42.000,14.000,222.000
final-layernorm,101.107,419.790,28.000,28.000,0.000,28.016,0.000,112.000
gpt-post-process,2585.131,2417.725,28.000,0.000,171.828,98.213,51.787,0.000
