op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,589.269,987.792,0.008,10.000,166.562,15.018,34.982,208.000
enc-1st-layernorm,79.745,142.896,10.000,20.000,0.000,10.016,0.000,80.000
enc-attention-qkv,763.392,202.340,12.500,40.000,9.375,30.000,30.000,90.000
enc-attention-score,176.442,198.191,25.000,84.000,0.000,64.000,64.000,148.000
enc-attention-softmax,137.818,134.337,84.000,84.000,0.000,64.000,0.000,192.000
enc-attention-dropout,150.573,131.702,84.000,84.000,0.000,96.000,0.000,256.000
enc-attention-context,123.793,262.374,84.000,20.000,0.000,2.500,0.000,84.000
enc-attention-dense,452.352,136.268,20.000,27.505,3.125,10.000,0.000,30.000
enc-post-attention-dropout,107.026,100.005,27.505,17.500,0.000,15.000,15.000,80.000
enc-2nd-layernorm,78.624,137.806,17.500,27.500,0.000,10.016,0.000,80.000
enc-MLP-GEMM-1,133.461,553.197,27.500,27.505,12.500,10.000,0.000,40.000
enc-MLP-gelu,64.641,129.718,27.505,27.500,0.000,10.000,0.000,80.000
enc-MLP-GEMM-2,622.296,135.303,27.500,27.505,12.500,10.000,0.000,40.000
enc-post-MLP-dropout,106.734,97.221,27.505,17.500,0.000,15.000,15.000,80.000
final-layernorm,83.435,413.406,17.500,17.500,0.000,10.016,0.000,40.000
gpt-post-process,3547.728,2491.301,17.500,7.500,156.562,250.525,127.475,0.000
