op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,640.249,1202.238,0.016,20.000,166.562,30.035,49.965,316.000
enc-1st-layernorm,77.641,170.356,20.000,40.000,0.000,20.031,0.000,160.000
enc-attention-qkv,1116.985,323.814,25.000,80.000,9.375,60.000,60.000,180.000
enc-attention-score,340.974,289.398,50.000,168.000,0.000,128.000,128.000,276.000
enc-attention-softmax,182.468,250.477,168.000,168.000,0.000,128.000,0.000,384.000
enc-attention-dropout,296.265,251.466,168.000,168.000,0.000,192.000,0.000,512.000
enc-attention-context,159.127,471.532,168.000,40.000,0.000,5.000,15.000,128.000
enc-attention-dense,484.127,140.452,40.000,55.005,3.125,20.000,0.000,80.000
enc-post-attention-dropout,145.566,99.534,55.005,35.000,0.000,30.000,10.000,160.000
enc-2nd-layernorm,77.295,171.196,35.000,55.000,0.000,20.031,0.000,160.000
enc-MLP-GEMM-1,226.742,598.764,55.000,55.005,12.500,20.000,0.000,80.000
enc-MLP-gelu,64.707,128.543,55.005,55.000,0.000,20.000,0.000,160.000
enc-MLP-GEMM-2,607.204,203.699,55.000,55.005,12.500,20.000,0.000,80.000
enc-post-MLP-dropout,146.002,96.619,55.005,35.000,0.000,30.000,10.000,160.000
final-layernorm,145.447,634.688,35.000,35.000,0.000,40.031,0.000,80.000
gpt-post-process,6646.669,4334.724,35.000,15.000,156.562,502.051,251.949,0.000
