op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,206.900,821.996,0.008,4.000,102.188,6.000,14.000,100.000
enc-1st-layernorm,78.380,142.956,4.000,8.000,0.000,4.016,0.000,20.000
enc-attention-qkv,262.529,188.720,8.000,16.000,6.000,12.000,12.000,32.000
enc-attention-score,313.252,264.060,16.000,136.000,0.000,128.000,128.000,276.000
enc-attention-softmax,180.650,249.451,136.000,136.000,0.000,128.000,0.000,384.000
enc-attention-dropout,297.946,252.885,136.000,136.000,0.000,192.000,0.000,512.000
enc-attention-context,148.100,373.000,136.000,8.000,0.000,4.000,0.000,148.000
enc-attention-dense,88.400,129.563,8.000,8.002,2.000,4.000,0.000,20.000
enc-post-attention-dropout,114.143,107.789,8.002,4.000,0.000,6.000,0.000,36.000
enc-2nd-layernorm,79.978,141.770,4.000,8.000,0.000,4.016,0.000,40.000
enc-MLP-GEMM-1,82.874,121.784,8.000,20.008,8.000,16.000,0.000,48.000
enc-MLP-gelu,64.927,130.314,20.008,20.000,0.000,16.000,0.000,128.000
enc-MLP-GEMM-2,109.726,141.072,20.000,8.002,8.000,4.000,0.000,36.000
enc-post-MLP-dropout,114.650,102.824,8.002,4.000,0.000,6.000,0.000,36.000
final-layernorm,84.591,427.318,4.000,4.000,0.000,4.016,0.000,20.000
gpt-post-process,4135.275,2176.523,4.000,0.000,98.188,392.775,199.225,0.000
