op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,209.212,2570.814,0.008,10.000,636.250,15.000,25.000,648.000
enc-1st-layernorm,78.791,143.123,10.000,20.000,0.000,10.016,0.000,80.000
enc-attention-qkv,515.151,426.191,20.000,40.000,37.500,30.000,0.000,0.000
enc-attention-score,297.880,502.986,40.000,276.000,0.000,256.000,256.000,542.000
enc-attention-softmax,347.358,482.166,276.000,276.000,0.000,256.000,0.000,768.000
enc-attention-dropout,586.289,496.840,276.000,276.000,0.000,384.000,0.000,1024.000
enc-attention-context,289.726,534.195,276.000,20.000,0.000,10.000,10.000,286.000
enc-attention-dense,130.373,130.707,20.000,20.005,12.500,10.000,0.000,0.000
enc-post-attention-dropout,108.188,100.589,20.005,10.000,0.000,15.000,15.000,80.000
enc-2nd-layernorm,81.116,137.740,10.000,20.000,0.000,10.016,0.000,80.000
enc-MLP-GEMM-1,401.592,424.904,20.000,50.020,50.000,40.000,0.000,0.000
enc-MLP-gelu,78.487,155.896,50.020,50.000,0.000,40.000,0.000,270.000
enc-MLP-GEMM-2,428.712,414.592,50.000,20.005,50.000,10.000,0.000,0.000
enc-post-MLP-dropout,106.055,100.332,20.005,10.000,0.000,15.000,15.000,80.000
final-layernorm,83.399,419.700,10.000,10.000,0.000,10.016,0.000,40.000
gpt-post-process,12654.418,7840.657,10.000,0.000,626.250,1002.025,501.975,0.000
