op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,1391.661,3373.998,0.062,80.000,636.250,120.000,240.000,964.000
enc-1st-layernorm,164.032,616.550,80.000,160.000,0.000,80.125,0.000,640.000
enc-attention-qkv,3798.842,3207.535,160.000,320.000,37.500,240.000,240.000,800.000
enc-attention-score,2270.907,3788.465,320.000,2208.000,0.000,2048.000,2048.000,4336.000
enc-attention-softmax,2746.964,3729.129,2208.000,2208.000,0.000,2048.000,0.000,6144.000
enc-attention-dropout,4705.781,3897.375,2208.000,2208.000,0.000,3072.000,0.000,8192.000
enc-attention-context,2137.256,4109.299,2208.000,160.000,0.000,80.000,80.000,2288.000
enc-attention-dense,870.925,855.994,160.000,160.005,12.500,80.000,0.000,320.000
enc-post-attention-dropout,564.933,290.495,160.005,80.000,0.000,120.000,80.000,430.000
enc-2nd-layernorm,163.841,639.421,80.000,160.000,0.000,80.125,0.000,640.000
enc-MLP-GEMM-1,3725.958,3155.601,160.000,400.020,50.000,320.000,0.000,1040.000
enc-MLP-gelu,577.641,1028.597,400.020,400.000,0.000,320.000,0.000,1390.000
enc-MLP-GEMM-2,3502.870,3308.499,400.000,160.005,50.000,80.000,0.000,560.000
enc-post-MLP-dropout,566.286,288.129,160.005,80.000,0.000,120.000,80.000,430.000
final-layernorm,358.391,629.652,80.000,80.000,0.000,160.125,0.000,320.000
gpt-post-process,98767.334,60669.059,80.000,0.000,626.250,8016.203,4007.797,0.000
