op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,983.828,1261.109,0.062,32.000,28.547,48.141,95.859,184.000
enc-1st-layernorm,79.465,258.279,32.000,64.000,0.000,32.125,0.000,256.000
enc-attention-qkv,1470.369,393.122,40.000,128.000,1.500,96.000,96.000,308.000
enc-attention-score,293.601,468.320,80.000,320.000,0.000,256.000,256.000,532.000
enc-attention-softmax,350.910,480.998,320.000,320.000,0.000,256.000,0.000,768.000
enc-attention-dropout,585.824,494.808,320.000,320.000,0.000,384.000,0.000,1024.000
enc-attention-context,261.569,518.429,320.000,64.000,0.000,8.000,12.000,292.000
enc-attention-dense,579.011,158.185,64.000,88.002,0.500,32.000,0.000,116.000
enc-post-attention-dropout,230.390,120.878,88.002,56.000,0.000,48.000,32.000,236.000
enc-2nd-layernorm,80.669,257.456,56.000,88.000,0.000,32.125,0.000,256.000
enc-MLP-GEMM-1,149.733,626.308,88.000,88.002,2.000,32.000,0.000,128.000
enc-MLP-gelu,65.207,141.978,88.002,88.000,0.000,32.000,0.000,236.000
enc-MLP-GEMM-2,601.333,148.553,88.000,88.002,2.000,32.000,0.000,128.000
enc-post-MLP-dropout,229.478,121.146,88.002,56.000,0.000,48.000,32.000,236.000
final-layernorm,156.623,633.132,56.000,56.000,0.000,64.125,0.000,128.000
gpt-post-process,7966.411,4610.789,56.000,24.000,24.547,786.203,393.797,0.000
