op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,3760.809,4916.751,0.062,224.000,715.312,336.000,672.000,1630.000
enc-1st-layernorm,610.697,2017.683,224.000,448.000,0.000,224.125,0.000,1792.000
enc-attention-qkv,20982.319,18996.423,448.000,896.000,294.000,672.000,672.000,2240.000
enc-attention-score,4933.858,7042.277,896.000,4032.000,0.000,3584.000,3584.000,7840.000
enc-attention-softmax,4773.998,6498.599,4032.000,4032.000,0.000,3584.000,0.000,10752.000
enc-attention-dropout,8176.941,6817.591,4032.000,4032.000,0.000,5376.000,0.000,14336.000
enc-attention-context,3985.792,7926.905,4032.000,448.000,0.000,224.000,224.000,4256.000
enc-attention-dense,6591.439,5947.548,448.000,448.014,98.000,224.000,0.000,896.000
enc-post-attention-dropout,1552.182,790.417,448.014,224.000,0.000,336.000,224.000,1006.000
enc-2nd-layernorm,616.544,2094.811,224.000,448.000,0.000,224.125,0.000,1792.000
enc-MLP-GEMM-1,26424.390,23255.277,448.000,1120.055,392.000,896.000,0.000,2912.000
enc-MLP-gelu,1637.912,2831.262,1120.055,1120.000,0.000,896.000,0.000,3808.000
enc-MLP-GEMM-2,26570.231,22568.107,1120.000,448.014,392.000,224.000,0.000,1344.000
enc-post-MLP-dropout,1573.449,768.697,448.014,224.000,0.000,336.000,224.000,1006.000
final-layernorm,1236.957,1494.616,224.000,224.000,0.000,448.125,0.000,896.000
gpt-post-process,64125.091,57860.988,224.000,0.000,687.312,3142.203,1571.797,0.000
