op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,587.124,1679.254,0.016,20.000,323.125,30.035,59.965,442.000
enc-1st-layernorm,79.483,176.263,20.000,40.000,0.000,20.031,0.000,160.000
enc-attention-qkv,420.398,749.880,40.000,50.000,18.750,30.000,20.000,110.000
enc-attention-score,296.879,507.128,50.000,286.000,0.000,256.000,256.000,542.000
enc-attention-softmax,353.485,482.202,286.000,286.000,0.000,256.000,0.000,768.000
enc-attention-dropout,590.461,497.478,286.000,286.000,0.000,384.000,0.000,1024.000
enc-attention-context,289.190,534.117,286.000,30.000,0.000,10.000,10.000,286.000
enc-attention-dense,465.095,133.562,30.000,40.005,6.250,20.000,0.000,70.000
enc-post-attention-dropout,148.672,107.276,40.005,20.000,0.000,30.000,10.000,160.000
enc-2nd-layernorm,80.878,170.910,20.000,40.000,0.000,20.031,0.000,160.000
enc-MLP-GEMM-1,479.013,779.939,40.000,60.010,25.000,40.000,0.000,140.000
enc-MLP-gelu,78.458,159.627,60.010,60.000,0.000,40.000,0.000,270.000
enc-MLP-GEMM-2,705.999,400.448,60.000,40.005,25.000,20.000,0.000,100.000
enc-post-MLP-dropout,145.882,101.483,40.005,20.000,0.000,30.000,10.000,160.000
final-layernorm,112.700,669.855,20.000,20.000,0.000,40.031,0.000,80.000
gpt-post-process,12789.351,7901.669,20.000,0.000,313.125,1002.051,501.949,0.000
