op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,945.050,3128.934,0.016,56.000,715.312,84.000,168.000,992.000
enc-1st-layernorm,195.491,540.972,56.000,112.000,0.000,56.031,0.000,448.000
enc-attention-qkv,5471.975,4870.546,112.000,224.000,294.000,168.000,168.000,560.000
enc-attention-score,1109.189,1787.341,224.000,1008.000,0.000,896.000,896.000,1960.000
enc-attention-softmax,1207.340,1633.340,1008.000,1008.000,0.000,896.000,0.000,2688.000
enc-attention-dropout,2046.806,1709.342,1008.000,1008.000,0.000,1344.000,0.000,3584.000
enc-attention-context,1017.129,1911.551,1008.000,112.000,0.000,56.000,56.000,1064.000
enc-attention-dense,1667.565,1525.891,112.000,112.014,98.000,56.000,0.000,224.000
enc-post-attention-dropout,400.621,206.310,112.014,56.000,0.000,84.000,56.000,334.000
enc-2nd-layernorm,195.700,535.494,56.000,112.000,0.000,56.031,0.000,448.000
enc-MLP-GEMM-1,6553.507,5949.765,112.000,280.055,392.000,224.000,0.000,728.000
enc-MLP-gelu,398.362,727.850,280.055,280.000,0.000,224.000,0.000,1008.000
enc-MLP-GEMM-2,6608.421,5950.212,280.000,112.014,392.000,56.000,0.000,392.000
enc-post-MLP-dropout,397.009,200.927,112.014,56.000,0.000,84.000,56.000,334.000
final-layernorm,329.751,632.179,56.000,56.000,0.000,112.031,0.000,224.000
gpt-post-process,16342.759,12381.738,56.000,0.000,687.312,786.051,393.949,0.000
