op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,289.994,740.540,0.016,8.000,102.188,12.000,8.000,134.000
enc-1st-layernorm,77.844,142.837,8.000,16.000,0.000,8.031,0.000,72.000
enc-attention-qkv,217.879,187.302,16.000,32.000,6.000,24.000,40.000,76.000
enc-attention-score,293.291,471.574,32.000,272.000,0.000,256.000,256.000,552.000
enc-attention-softmax,352.520,482.368,272.000,272.000,0.000,256.000,0.000,768.000
enc-attention-dropout,587.082,497.359,272.000,272.000,0.000,384.000,0.000,1024.000
enc-attention-context,261.807,521.731,272.000,16.000,0.000,8.000,12.000,272.000
enc-attention-dense,91.720,121.850,16.000,16.002,2.000,8.000,0.000,36.000
enc-post-attention-dropout,104.666,102.770,16.002,8.000,0.000,12.000,8.000,68.000
enc-2nd-layernorm,77.176,139.445,8.000,16.000,0.000,8.031,0.000,72.000
enc-MLP-GEMM-1,147.182,148.535,16.000,40.008,8.000,32.000,0.000,116.000
enc-MLP-gelu,65.190,143.218,40.008,40.000,0.000,32.000,0.000,236.000
enc-MLP-GEMM-2,147.164,148.374,40.000,16.002,8.000,8.000,0.000,68.000
enc-post-MLP-dropout,105.852,103.050,16.002,8.000,0.000,12.000,8.000,68.000
final-layernorm,112.385,674.003,8.000,8.000,0.000,16.031,3.969,36.000
gpt-post-process,7804.894,4217.732,8.000,0.000,98.188,786.051,393.949,0.000
