op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,576.460,825.346,0.031,16.000,53.094,24.070,39.930,150.000
enc-1st-layernorm,79.572,141.984,16.000,32.000,0.000,16.062,0.000,128.000
enc-attention-qkv,308.681,582.159,32.000,40.000,3.000,24.000,20.000,92.000
enc-attention-score,294.286,470.322,40.000,280.000,0.000,256.000,256.000,532.000
enc-attention-softmax,353.009,480.247,280.000,280.000,0.000,256.000,0.000,768.000
enc-attention-dropout,588.441,497.335,280.000,280.000,0.000,384.000,0.000,1024.000
enc-attention-context,261.581,520.110,280.000,24.000,0.000,8.000,12.000,292.000
enc-attention-dense,411.838,130.951,24.000,32.002,1.000,16.000,0.000,68.000
enc-post-attention-dropout,119.418,100.523,32.002,16.000,0.000,24.000,8.000,128.000
enc-2nd-layernorm,78.547,143.015,16.000,32.000,0.000,16.062,0.000,128.000
enc-MLP-GEMM-1,150.406,498.503,32.000,48.004,4.000,32.000,0.000,112.000
enc-MLP-gelu,64.093,136.364,48.004,48.000,0.000,32.000,0.000,236.000
enc-MLP-GEMM-2,451.070,153.083,48.000,32.002,4.000,16.000,0.000,80.000
enc-post-MLP-dropout,117.034,101.089,32.002,16.000,0.000,24.000,8.000,128.000
final-layernorm,110.275,667.566,16.000,16.000,0.000,32.062,0.000,64.000
gpt-post-process,7874.811,4319.996,16.000,0.000,49.094,786.102,393.898,0.000
