op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,1219.648,1699.167,0.031,40.000,166.562,60.070,119.930,406.000
enc-1st-layernorm,93.514,320.363,40.000,80.000,0.000,40.062,0.000,320.000
enc-attention-qkv,1983.011,611.275,50.000,160.000,9.375,120.000,120.000,370.000
enc-attention-score,297.850,507.188,100.000,336.000,0.000,256.000,256.000,542.000
enc-attention-softmax,348.675,481.933,336.000,336.000,0.000,256.000,0.000,768.000
enc-attention-dropout,588.530,495.827,336.000,336.000,0.000,384.000,0.000,1024.000
enc-attention-context,289.518,531.173,336.000,80.000,0.000,10.000,10.000,286.000
enc-attention-dense,656.158,134.712,80.000,110.005,3.125,40.000,0.000,130.000
enc-post-attention-dropout,284.463,147.736,110.005,70.000,0.000,60.000,40.000,270.000
enc-2nd-layernorm,89.186,312.442,70.000,110.000,0.000,40.062,0.000,320.000
enc-MLP-GEMM-1,435.632,972.229,110.000,110.005,12.500,40.000,0.000,160.000
enc-MLP-gelu,78.601,227.869,110.005,110.000,0.000,40.000,0.000,270.000
enc-MLP-GEMM-2,976.074,396.651,110.000,110.005,12.500,40.000,0.000,160.000
enc-post-MLP-dropout,282.949,147.074,110.005,70.000,0.000,60.000,40.000,270.000
final-layernorm,190.043,643.897,70.000,70.000,0.000,80.062,0.000,160.000
gpt-post-process,12784.779,8556.771,70.000,30.000,156.562,1002.102,501.898,0.000
