op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,1503.718,2566.969,0.016,56.000,371.656,84.035,167.965,788.000
enc-1st-layernorm,195.378,547.427,56.000,112.000,0.000,56.031,0.000,448.000
enc-attention-qkv,4146.850,2742.243,84.000,224.000,147.000,168.000,168.000,504.000
enc-attention-score,648.260,937.736,168.000,560.000,0.000,448.000,448.000,980.000
enc-attention-softmax,610.489,827.670,560.000,560.000,0.000,448.000,0.000,1344.000
enc-attention-dropout,1026.118,860.023,560.000,560.000,0.000,672.000,0.000,1792.000
enc-attention-context,527.573,1051.390,560.000,112.000,0.000,28.000,28.000,532.000
enc-attention-dense,1440.573,774.449,112.000,140.014,49.000,56.000,0.000,196.000
enc-post-attention-dropout,397.635,201.237,140.014,84.000,0.000,84.000,28.000,334.000
enc-2nd-layernorm,185.543,534.248,84.000,140.000,0.000,56.031,0.000,448.000
enc-MLP-GEMM-1,3270.733,3684.098,140.000,196.027,196.000,112.000,0.000,392.000
enc-MLP-gelu,204.152,379.217,196.027,196.000,0.000,112.000,0.000,560.000
enc-MLP-GEMM-2,3838.426,2995.169,196.000,140.014,196.000,56.000,0.000,280.000
enc-post-MLP-dropout,391.340,201.410,140.014,84.000,0.000,84.000,28.000,334.000
final-layernorm,326.228,655.943,84.000,84.000,0.000,112.031,0.000,224.000
gpt-post-process,8531.183,7030.171,84.000,28.000,343.656,392.801,199.199,0.000
