op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,861.603,519.454,0.008,4.000,28.547,6.018,13.982,46.000
enc-1st-layernorm,172.460,226.545,4.000,8.000,0.000,4.016,0.000,20.000
enc-attention-qkv,272.369,479.627,8.000,7.000,1.500,3.000,0.000,4.000
enc-attention-score,107.175,196.642,7.000,37.000,0.000,32.000,32.000,66.000
enc-attention-softmax,138.807,136.191,37.000,37.000,0.000,32.000,0.000,96.000
enc-attention-dropout,92.673,116.223,37.000,37.000,0.000,48.000,0.000,128.000
enc-attention-context,126.642,267.822,37.000,5.000,0.000,1.000,1.000,34.000
enc-attention-dense,375.289,244.057,5.000,8.002,0.500,4.000,0.000,2.000
enc-post-attention-dropout,110.304,159.806,8.002,4.000,0.000,6.375,0.000,36.000
enc-2nd-layernorm,81.688,220.215,4.000,8.000,0.000,4.016,0.000,40.000
enc-MLP-GEMM-1,131.357,471.950,8.000,8.002,2.000,4.000,0.000,20.000
enc-MLP-gelu,64.647,209.337,8.002,8.000,0.000,4.000,0.000,36.000
enc-MLP-GEMM-2,370.485,221.723,8.000,8.002,2.000,4.000,0.000,20.000
enc-post-MLP-dropout,106.454,153.381,8.002,4.000,0.000,6.375,0.000,36.000
final-layernorm,85.372,514.221,4.000,4.000,0.000,4.016,0.000,20.000
gpt-post-process,1422.781,1033.807,4.000,0.000,24.547,98.213,51.787,0.000
