op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,185.823,1094.472,0.016,8.000,204.375,10.000,10.000,198.000
enc-1st-layernorm,60.469,139.105,8.000,16.000,0.000,8.016,0.000,40.000
enc-attention-qkv,206.971,212.598,16.000,32.000,12.000,24.000,20.000,44.000
enc-attention-score,250.363,472.331,32.000,272.000,0.000,256.000,256.000,20.000
enc-attention-softmax,1465.470,2394.521,272.000,272.000,0.000,256.000,256.000,512.000
enc-attention-dropout,509.536,446.618,272.000,272.000,0.000,320.000,0.000,512.000
enc-attention-context,260.693,471.509,272.000,16.000,0.000,8.000,12.000,276.000
enc-attention-dense,69.803,124.133,16.000,16.004,4.000,8.000,12.000,20.000
enc-post-attention-dropout,109.100,112.468,16.004,8.000,0.000,10.000,10.000,36.000
enc-2nd-layernorm,59.330,144.690,8.000,16.000,0.000,8.016,11.984,40.000
enc-MLP-GEMM-1,146.222,166.368,16.000,40.016,16.000,32.000,0.000,52.000
enc-MLP-gelu,59.199,128.990,40.016,40.000,0.000,32.000,0.000,128.000
enc-MLP-GEMM-2,164.890,149.888,40.000,16.004,16.000,8.000,0.000,32.000
enc-post-MLP-dropout,80.389,95.046,16.004,8.000,0.000,10.000,10.000,36.000
final-layernorm,61.822,418.478,8.000,8.000,0.000,8.016,11.984,20.000
gpt-post-process,4356.837,2350.152,8.000,0.000,196.375,392.775,1.225,0.000
