op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,691.599,1186.657,0.062,32.000,106.188,40.070,87.930,200.000
enc-1st-layernorm,76.687,222.462,32.000,64.000,0.000,32.062,0.000,128.000
enc-attention-qkv,321.364,708.997,64.000,80.000,6.000,48.000,48.000,80.000
enc-attention-score,461.781,916.678,80.000,560.000,0.000,512.000,512.000,48.000
enc-attention-softmax,2935.070,4774.052,560.000,560.000,0.000,512.000,512.000,1024.000
enc-attention-dropout,1010.078,880.373,560.000,560.000,0.000,640.000,0.000,1024.000
enc-attention-context,507.885,909.871,560.000,48.000,0.000,16.000,16.000,528.000
enc-attention-dense,490.016,130.838,48.000,64.004,2.000,32.000,0.000,48.000
enc-post-attention-dropout,202.417,120.294,64.004,32.000,0.000,40.000,24.000,128.000
enc-2nd-layernorm,61.548,228.006,32.000,64.000,0.000,32.062,0.000,128.000
enc-MLP-GEMM-1,290.364,702.608,64.000,96.008,8.000,64.000,0.000,96.000
enc-MLP-gelu,112.641,228.870,96.008,96.000,0.000,64.000,0.000,236.000
enc-MLP-GEMM-2,634.527,288.606,96.000,64.004,8.000,32.000,0.000,96.000
enc-post-MLP-dropout,197.250,115.567,64.004,32.000,0.000,40.000,24.000,128.000
final-layernorm,112.838,631.541,32.000,32.000,0.000,64.062,0.000,64.000
gpt-post-process,8454.025,5020.547,32.000,0.000,98.188,786.102,0.000,0.000
