op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,1733.440,2550.733,0.062,80.000,333.125,100.070,239.930,562.000
enc-1st-layernorm,139.707,581.402,80.000,160.000,0.000,80.062,0.000,320.000
enc-attention-qkv,765.127,1586.527,160.000,140.000,18.750,60.000,0.000,140.000
enc-attention-score,489.473,1012.301,140.000,612.000,0.000,512.000,512.000,60.000
enc-attention-softmax,2936.184,4773.486,612.000,612.000,0.000,512.000,512.000,1024.000
enc-attention-dropout,998.563,878.739,612.000,612.000,0.000,640.000,0.000,1024.000
enc-attention-context,557.756,960.189,612.000,100.000,0.000,20.000,20.000,532.000
enc-attention-dense,1053.643,237.006,100.000,160.010,6.250,80.000,0.000,100.000
enc-post-attention-dropout,482.523,267.535,160.010,80.000,0.000,100.000,80.000,270.000
enc-2nd-layernorm,136.334,557.828,80.000,160.000,0.000,80.062,0.000,320.000
enc-MLP-GEMM-1,791.788,1736.587,160.000,160.010,25.000,80.000,0.000,160.000
enc-MLP-gelu,140.363,278.592,160.010,160.000,0.000,80.000,0.000,270.000
enc-MLP-GEMM-2,1600.266,780.505,160.000,160.010,25.000,80.000,0.000,160.000
enc-post-MLP-dropout,473.690,268.102,160.010,80.000,0.000,100.000,80.000,270.000
final-layernorm,267.637,662.863,80.000,80.000,0.000,160.062,0.000,160.000
gpt-post-process,16034.597,11779.064,80.000,0.000,313.125,1002.102,0.000,0.000
