op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,8115.435,8840.764,0.125,448.000,743.312,560.141,1231.859,2078.000
enc-1st-layernorm,1073.325,3682.899,448.000,896.000,0.000,448.125,0.000,1792.000
enc-attention-qkv,20809.489,21968.144,896.000,1120.000,294.000,672.000,672.000,1120.000
enc-attention-score,4713.225,7543.862,1120.000,4256.000,0.000,3584.000,3584.000,672.000
enc-attention-softmax,20491.719,33201.712,4256.000,4256.000,0.000,3584.000,3584.000,7168.000
enc-attention-dropout,7059.085,6099.331,4256.000,4256.000,0.000,4480.000,0.000,7168.000
enc-attention-context,4010.385,8059.454,4256.000,672.000,0.000,224.000,224.000,3808.000
enc-attention-dense,9227.502,5951.148,672.000,896.027,98.000,448.000,0.000,672.000
enc-post-attention-dropout,2657.026,1475.573,896.027,448.000,0.000,560.000,448.000,1006.000
enc-2nd-layernorm,1072.383,3523.463,448.000,896.000,0.000,448.125,0.000,1792.000
enc-MLP-GEMM-1,26520.830,26612.270,896.000,1344.055,392.000,896.000,0.000,1344.000
enc-MLP-gelu,1434.702,2717.644,1344.055,1344.000,0.000,896.000,0.000,1904.000
enc-MLP-GEMM-2,30461.943,23529.100,1344.000,896.027,392.000,448.000,0.000,1344.000
enc-post-MLP-dropout,2600.276,1447.612,896.027,448.000,0.000,560.000,448.000,1006.000
final-layernorm,1810.718,2482.104,448.000,448.000,0.000,896.125,0.000,896.000
gpt-post-process,50266.457,47547.227,448.000,0.000,687.312,1572.203,0.000,0.000
