op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,3023.887,4764.926,0.125,160.000,646.250,200.141,439.859,1124.000
enc-1st-layernorm,270.039,1133.287,160.000,320.000,0.000,160.125,0.000,640.000
enc-attention-qkv,6814.420,3084.612,240.000,640.000,37.500,480.000,480.000,560.000
enc-attention-score,1896.751,4044.831,480.000,2368.000,0.000,2048.000,2048.000,240.000
enc-attention-softmax,11715.603,18985.403,2368.000,2368.000,0.000,2048.000,2048.000,4096.000
enc-attention-dropout,3995.287,3490.764,2368.000,2368.000,0.000,2560.000,0.000,4096.000
enc-attention-context,2166.390,3809.267,2368.000,320.000,0.000,80.000,80.000,2128.000
enc-attention-dense,1943.171,809.634,320.000,400.010,12.500,160.000,0.000,240.000
enc-post-attention-dropout,961.816,541.329,400.010,240.000,0.000,200.000,160.000,430.000
enc-2nd-layernorm,269.741,1137.698,240.000,400.000,0.000,160.125,0.000,640.000
enc-MLP-GEMM-1,3440.440,4349.780,400.000,560.020,50.000,320.000,0.000,480.000
enc-MLP-gelu,536.066,1002.169,560.020,560.000,0.000,320.000,0.000,750.000
enc-MLP-GEMM-2,4298.145,3124.285,560.000,400.010,50.000,160.000,0.000,480.000
enc-post-MLP-dropout,941.181,523.913,400.010,240.000,0.000,200.000,160.000,430.000
final-layernorm,534.409,704.509,240.000,240.000,0.000,320.125,0.000,320.000
gpt-post-process,62666.404,44672.972,240.000,80.000,626.250,4008.203,0.000,0.000
