op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,1204.467,5316.186,0.031,112.000,1430.625,140.000,308.000,1500.000
enc-1st-layernorm,274.986,929.248,112.000,224.000,0.000,112.031,0.000,448.000
enc-attention-qkv,10637.337,9483.546,224.000,448.000,588.000,336.000,336.000,448.000
enc-attention-score,2024.221,3749.281,448.000,2016.000,0.000,1792.000,1792.000,336.000
enc-attention-softmax,10252.595,16601.890,2016.000,2016.000,0.000,1792.000,1792.000,3584.000
enc-attention-dropout,3492.594,3054.994,2016.000,2016.000,0.000,2240.000,0.000,3584.000
enc-attention-context,2018.005,3642.052,2016.000,224.000,0.000,112.000,112.000,1904.000
enc-attention-dense,3481.758,3216.428,224.000,224.027,196.000,112.000,0.000,224.000
enc-post-attention-dropout,678.807,380.737,224.027,112.000,0.000,140.000,84.000,334.000
enc-2nd-layernorm,274.891,927.985,112.000,224.000,0.000,112.031,0.000,448.000
enc-MLP-GEMM-1,13134.485,11766.982,224.000,560.109,784.000,448.000,0.000,560.000
enc-MLP-gelu,717.086,1381.487,560.109,560.000,0.000,448.000,0.000,1008.000
enc-MLP-GEMM-2,14695.591,12010.175,560.000,224.027,784.000,112.000,0.000,560.000
enc-post-MLP-dropout,667.524,369.740,224.027,112.000,0.000,140.000,84.000,334.000
final-layernorm,459.284,667.167,112.000,112.000,0.000,224.031,0.000,224.000
gpt-post-process,25327.420,22047.269,112.000,0.000,1374.625,786.051,0.000,0.000
