op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,545.925,601.518,0.016,8.000,57.094,10.018,9.982,90.000
enc-1st-layernorm,66.549,145.668,8.000,16.000,0.000,8.016,0.000,40.000
enc-attention-qkv,654.519,209.874,10.000,32.000,3.000,24.000,24.000,24.000
enc-attention-score,99.772,220.191,20.000,80.000,0.000,64.000,64.000,0.000
enc-attention-softmax,378.686,621.283,80.000,80.000,0.000,64.000,64.000,128.000
enc-attention-dropout,130.969,119.197,80.000,80.000,0.000,80.000,0.000,128.000
enc-attention-context,111.830,169.772,80.000,16.000,0.000,2.000,0.000,64.000
enc-attention-dense,385.404,131.613,16.000,22.004,1.000,8.000,0.000,20.000
enc-post-attention-dropout,89.312,106.591,22.004,14.000,0.000,10.000,10.000,36.000
enc-2nd-layernorm,85.109,143.743,14.000,22.000,0.000,8.016,11.984,40.000
enc-MLP-GEMM-1,107.497,449.497,22.000,22.004,4.000,8.000,12.000,20.000
enc-MLP-gelu,45.079,138.992,22.004,22.000,0.000,8.000,12.000,36.000
enc-MLP-GEMM-2,390.422,162.399,22.000,22.004,4.000,8.000,12.000,20.000
enc-post-MLP-dropout,86.522,101.215,22.004,14.000,0.000,10.000,10.000,36.000
final-layernorm,91.618,429.964,14.000,14.000,0.000,8.016,11.984,20.000
gpt-post-process,1464.534,1089.680,14.000,6.000,49.094,98.213,1.787,0.000
