op_name,forward-compute,backward-compute,input_size,output_size,weights,activations,fwd_reserved,bwd_reserved
encoder-embedding,1733.440,2550.733,0.062,80.000,333.125,100.070,239.930,562.000
enc-1st-layernorm,139.707,581.402,80.000,160.000,0.000,80.062,0.000,320.000
enc-attention-qkv,3411.609,1097.775,100.000,320.000,18.750,240.000,240.000,240.000
enc-attention-score,489.473,1012.301,200.000,672.000,0.000,512.000,512.000,60.000
enc-attention-softmax,2936.184,4773.486,672.000,672.000,0.000,512.000,512.000,1024.000
enc-attention-dropout,998.563,878.739,672.000,672.000,0.000,640.000,0.000,1024.000
enc-attention-context,557.756,960.189,672.000,160.000,0.000,20.000,20.000,532.000
enc-attention-dense,1073.217,236.082,160.000,220.010,6.250,80.000,0.000,100.000
enc-post-attention-dropout,482.523,267.535,220.010,140.000,0.000,100.000,80.000,270.000
enc-2nd-layernorm,136.334,557.828,140.000,220.000,0.000,80.062,0.000,320.000
enc-MLP-GEMM-1,800.002,1701.689,220.000,220.010,25.000,80.000,0.000,160.000
enc-MLP-gelu,140.363,278.592,220.010,220.000,0.000,80.000,0.000,270.000
enc-MLP-GEMM-2,1602.471,780.016,220.000,220.010,25.000,80.000,0.000,160.000
enc-post-MLP-dropout,473.690,268.102,220.010,140.000,0.000,100.000,80.000,270.000
final-layernorm,267.637,662.863,140.000,140.000,0.000,160.062,0.000,160.000
gpt-post-process,16034.597,11779.064,140.000,60.000,313.125,1002.102,0.000,0.000
